"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
432,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東恋ケ窪","国分寺","20",41000000,"","","80",,"長方形","7.0","85","平成28年","木造","住宅","住宅","西","私道",4.0,"準工業地域",60,200,"2016年第３四半期","",""
433,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東恋ケ窪","国分寺","19",44000000,"","","75",,"ほぼ整形","6.4","105","平成28年","木造","住宅","住宅","東","私道",4.0,"第１種住居地域",60,200,"2016年第３四半期","",""
434,"宅地(土地)","住宅地","13214","東京都","国分寺市","東恋ケ窪","国分寺","10",17000000,"710000","","80",220000,"不整形","2.5","","","","","住宅","北東","市道",3.0,"第１種中高層住居専用地域",60,200,"2016年第３四半期","",""
435,"宅地(土地)","住宅地","13214","東京都","国分寺市","東恋ケ窪","国分寺","18",41000000,"1100000","","120",340000,"ほぼ台形","4.2","","","","","住宅","北東","私道",4.2,"第１種住居地域",60,200,"2016年第１四半期","",""
436,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","9",38000000,"","３ＬＤＫ","75",,"","","","平成17年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2018年第４四半期","",""
437,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","13",40000000,"","３ＬＤＫ","65",,"","","","平成16年","ＳＲＣ","","住宅","","",,"第１種住居地域",60,200,"2018年第２四半期","改装済",""
438,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","10",36000000,"","３ＬＤＫ","70",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2018年第１四半期","未改装",""
439,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","10",34000000,"","３ＬＤＫ","70",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2018年第１四半期","未改装",""
440,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","9",37000000,"","３ＬＤＫ","85",,"","","","平成17年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2017年第４四半期","",""
441,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","10",33000000,"","４ＬＤＫ","70",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第２四半期","未改装",""
442,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東恋ケ窪","西国分寺","13",68000000,"","","90",,"台形","10.0","110","平成29年","木造","共同住宅","住宅","北東","市道",4.5,"準工業地域",60,200,"2017年第１四半期","",""
443,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東恋ケ窪","西国分寺","14",22000000,"","","70",,"ほぼ台形","6.3","80","昭和54年","木造","住宅","事務所","南西","市道",5.0,"第１種住居地域",60,200,"2017年第１四半期","",""
444,"宅地(土地)","住宅地","13214","東京都","国分寺市","東恋ケ窪","西国分寺","16",16000000,"680000","","80",210000,"ほぼ長方形","6.7","","","","","住宅","南西","市道",6.0,"第１種住居地域",60,200,"2017年第１四半期","",""
445,"宅地(土地)","住宅地","13214","東京都","国分寺市","東恋ケ窪","西国分寺","14",14000000,"730000","","60",220000,"ほぼ長方形","6.0","","","","","住宅","南東","私道",5.0,"第１種住居地域",60,200,"2016年第４四半期","","私道を含む取引"
446,"宅地(土地)","住宅地","13214","東京都","国分寺市","東恋ケ窪","西国分寺","15",26000000,"1300000","","65",400000,"ほぼ長方形","10.2","","","","","住宅","北西","市道",4.0,"第１種住居地域",60,200,"2016年第４四半期","",""
447,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","12",39000000,"","３ＬＤＫ","75",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第４四半期","未改装",""
448,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","11",38000000,"","３ＬＤＫ","75",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第４四半期","未改装",""
449,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","10",42000000,"","３ＬＤＫ","80",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第３四半期","未改装",""
450,"中古マンション等","","13214","東京都","国分寺市","東恋ケ窪","西国分寺","11",38000000,"","４ＬＤＫ","75",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","未改装",""
451,"宅地(土地)","住宅地","13214","東京都","国分寺市","東恋ケ窪","西国分寺","18",21000000,"940000","","70",290000,"ほぼ正方形","8.0","","","","","住宅","西","市道",4.0,"準工業地域",60,200,"2016年第１四半期","",""
452,"宅地(土地)","住宅地","13214","東京都","国分寺市","東恋ケ窪","西国分寺","18",38000000,"1000000","","125",300000,"不整形","3.0","","","","","住宅","東","私道",4.0,"第１種住居地域",60,200,"2016年第１四半期","",""
453,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","6",45000000,"","","120",,"長方形","12.0","125","昭和64年","木造","住宅","その他","南東","私道",4.0,"第１種中高層住居専用地域",60,200,"2018年第４四半期","",""
454,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","11",43000000,"","","130",,"袋地等","2.5","110","平成30年","木造","住宅","住宅","北","市道",6.5,"第２種中高層住居専用地域",60,200,"2018年第４四半期","",""
455,"宅地(土地と建物)","商業地","13214","東京都","国分寺市","東戸倉","恋ケ窪","9",140000000,"","","530",,"ほぼ台形","14.5","770","昭和50年","ＲＣ","住宅、共同住宅、倉庫、店舗","住宅","南西","都道",11.0,"近隣商業地域",80,200,"2018年第４四半期","","私道を含む取引"
456,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","12",41000000,"","","125",,"ほぼ長方形","8.8","100","平成30年","木造","住宅","住宅","北","市道",7.5,"第２種中高層住居専用地域",60,200,"2018年第３四半期","",""
457,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","11",46000000,"","","125",,"不整形","2.7","110","平成30年","木造","住宅","住宅","北","市道",7.5,"第２種中高層住居専用地域",60,200,"2018年第３四半期","",""
458,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","8",45000000,"","","110",,"台形","8.3","150","昭和62年","鉄骨造","共同住宅","住宅","北東","都道",11.0,"近隣商業地域",80,200,"2018年第２四半期","",""
459,"宅地(土地)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","12",37000000,"870000","","140",260000,"台形","8.3","","","","","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
460,"宅地(土地)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","7",31000000,"1000000","","100",300000,"ほぼ長方形","6.4","","","","","住宅","南東","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
461,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","5",47000000,"","","210",,"長方形","","95","昭和46年","ＲＣ","住宅","住宅","北","私道",4.0,"第１種中高層住居専用地域",60,200,"2018年第１四半期","",""
462,"宅地(土地)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","6",52000000,"740000","","230",220000,"ほぼ長方形","12.5","","","","","住宅","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","","私道を含む取引"
463,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","8",47000000,"","","130",,"不整形","","100","平成29年","木造","","住宅","北西","市道",6.0,"第１種住居地域",60,200,"2017年第４四半期","",""
464,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","8",35000000,"","","165",,"長方形","9.4","130","昭和44年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
465,"宅地(土地と建物)","商業地","13214","東京都","国分寺市","東戸倉","恋ケ窪","",50000000,"","","165",,"","11.8","230","昭和44年","","","店舗","南東","都道",9.0,"近隣商業地域",80,200,"2017年第４四半期","",""
466,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","10",38000000,"","","160",,"ほぼ長方形","9.8","135","昭和64年","木造","共同住宅","住宅","北西","道路",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","","私道を含む取引"
467,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","6",46000000,"","","95",,"長方形","7.5","105","平成29年","木造","住宅","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
468,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","9",49000000,"","","130",,"ほぼ長方形","10.5","100","平成29年","木造","住宅","住宅","北西","私道",6.0,"第１種住居地域",60,200,"2017年第３四半期","",""
469,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","10",51000000,"","","130",,"不整形","13.4","100","平成29年","木造","住宅","住宅","南西","道路",6.0,"第１種住居地域",60,200,"2017年第３四半期","",""
470,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","6",50000000,"","","125",,"ほぼ長方形","9.5","100","平成18年","木造","住宅","住宅","南西","市道",5.5,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
471,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","7",17000000,"","","75",,"長方形","8.0","75","昭和59年","木造","住宅","住宅","南東","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
472,"中古マンション等","","13214","東京都","国分寺市","東戸倉","恋ケ窪","11",9500000,"","","45",,"","","","","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,200,"2017年第２四半期","",""
473,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","7",60000000,"","","130",,"ほぼ長方形","10.5","140","平成29年","木造","共同住宅","住宅","北東","都道",11.0,"近隣商業地域",80,200,"2017年第１四半期","",""
474,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","8",45000000,"","","125",,"長方形","7.7","100","平成28年","木造","住宅","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
475,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","7",58000000,"","","115",,"ほぼ長方形","12.5","130","平成29年","木造","共同住宅","住宅","北東","都道",11.0,"近隣商業地域",80,200,"2017年第１四半期","",""
476,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","8",46000000,"","","125",,"長方形","7.7","100","平成28年","木造","住宅","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
477,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","5",32000000,"","","115",,"ほぼ正方形","9.5","85","平成9年","木造","住宅","住宅","北西","市道",5.0,"第１種中高層住居専用地域",60,200,"2016年第４四半期","","私道を含む取引"
478,"宅地(土地)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","8",34000000,"930000","","120",280000,"台形","8.0","","","","","","西","国道",35.0,"第１種住居地域",60,200,"2016年第２四半期","",""
479,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東戸倉","恋ケ窪","6",47000000,"","","145",,"ほぼ長方形","8.0","105","平成28年","木造","住宅","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","","私道を含む取引"
480,"中古マンション等","","13214","東京都","国分寺市","東戸倉","恋ケ窪","11",16000000,"","１ＬＤＫ","45",,"","","","昭和61年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,200,"2016年第１四半期","",""
481,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","14",36000000,"1100000","","110",330000,"ほぼ長方形","7.1","","","","","住宅","西","市道",5.1,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
482,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","10",62000000,"","","220",,"不整形","","135","平成17年","木造","住宅","住宅","南","市道",3.6,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
483,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",54000000,"","","120",,"ほぼ長方形","8.7","95","平成30年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
484,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",24000000,"","","145",,"台形","5.6","105","昭和55年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
485,"中古マンション等","","13214","東京都","国分寺市","東元町","国分寺","13",19000000,"","３ＤＫ","45",,"","","","昭和60年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第４四半期","未改装",""
486,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","12",31000000,"1100000","","95",330000,"不整形","3.2","","","","","住宅","西","市道",4.0,"第２種中高層住居専用地域",60,200,"2018年第３四半期","",""
487,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","16",25000000,"","","100",,"不整形","","75","昭和50年","木造","住宅","住宅","東","市道",,"第２種低層住居専用地域",40,80,"2018年第３四半期","",""
488,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","15",36000000,"960000","","125",290000,"ほぼ長方形","8.9","","","","","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
489,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",56000000,"760000","","240",230000,"ほぼ整形","13.5","","","","","住宅","北東","市道",3.6,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
490,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","16",15000000,"","","95",,"正方形","9.8","105","昭和56年","木造","住宅","住宅","西","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","","私道を含む取引"
491,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",80000000,"","","260",,"長方形","15.6","140","昭和52年","木造","住宅","住宅","南","市道",4.7,"第１種低層住居専用地域",50,80,"2018年第３四半期","",""
492,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",39000000,"","","80",,"ほぼ長方形","11.9","60","平成30年","木造","住宅","住宅","西","市道",5.4,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
493,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","7",68000000,"","","195",,"ほぼ長方形","21.5","180","昭和63年","木造","共同住宅","住宅","南西","市道",6.3,"第１種住居地域",60,200,"2018年第２四半期","",""
494,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","14",53000000,"","","140",,"不整形","","100","平成30年","木造","住宅","住宅","西","私道",5.0,"第１種低層住居専用地域",50,80,"2018年第２四半期","",""
495,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",38000000,"","","80",,"長方形","7.0","60","平成30年","木造","住宅","住宅","北","私道",5.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
496,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","15",54000000,"","","100",,"ほぼ長方形","7.8","90","平成30年","木造","住宅","その他","北","市道",5.5,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
497,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","12",28000000,"1100000","","85",330000,"長方形","10.6","","","","","住宅","東","市道",3.8,"第１種低層住居専用地域",50,80,"2018年第２四半期","",""
498,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","12",47000000,"","","120",,"不整形","3.0","100","平成24年","木造","住宅","住宅","南東","市道",3.6,"第１種低層住居専用地域",50,80,"2018年第２四半期","",""
499,"中古マンション等","","13214","東京都","国分寺市","東元町","国分寺","14",27000000,"","２ＬＤＫ","55",,"","","","昭和59年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第２四半期","改装済",""
500,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","15",29000000,"970000","","100",290000,"長方形","7.5","","","","","住宅","北","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
501,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",33000000,"950000","","115",290000,"ほぼ長方形","8.0","","","","","住宅","南","私道",4.0,"第１種低層住居専用地域",50,80,"2018年第１四半期","","私道を含む取引"
502,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","12",74000000,"860000","","290",260000,"ほぼ長方形","16.0","","","","","","西","私道",3.4,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
503,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","8",52000000,"1300000","","130",400000,"ほぼ長方形","9.0","","","","","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
504,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","14",11000000,"","","95",,"袋地等","","90","昭和64年","木造","共同住宅","その他","西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
505,"中古マンション等","","13214","東京都","国分寺市","東元町","国分寺","14",20000000,"","２ＬＤＫ","50",,"","","","昭和59年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","改装済",""
506,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","15",49000000,"","","180",,"不整形","2.5","105","平成29年","木造","住宅","住宅","南","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
507,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",52000000,"","","120",,"長方形","9.0","95","平成29年","木造","住宅","住宅","東","市道",2.7,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
508,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","10",41000000,"960000","","140",290000,"台形","7.0","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
509,"中古マンション等","","13214","東京都","国分寺市","東元町","国分寺","9",33000000,"","１ＬＤＫ","55",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"",,,"2017年第３四半期","未改装",""
510,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","14",44000000,"","","95",,"不整形","4.0","75","平成29年","木造","住宅","住宅","南","市道",5.0,"第１種低層住居専用地域",50,80,"2017年第２四半期","",""
511,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",46000000,"","","100",,"ほぼ台形","4.9","80","平成29年","木造","住宅","住宅","南","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
512,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","12",39000000,"","","115",,"正方形","10.0","85","昭和51年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
513,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",45000000,"860000","","170",260000,"長方形","7.5","","","","","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
514,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","17",41000000,"","","105",,"ほぼ長方形","6.0","80","平成29年","木造","住宅","住宅","南","市道",3.3,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
515,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","12",47000000,"","","120",,"不整形","3.0","100","平成28年","木造","住宅","住宅","南東","市道",8.0,"第２種中高層住居専用地域",60,200,"2017年第１四半期","",""
516,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","14",44000000,"","","95",,"不整形","2.2","75","平成29年","木造","住宅","住宅","西","私道",4.5,"第１種低層住居専用地域",50,80,"2017年第１四半期","",""
517,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","16",76000000,"","","125",,"ほぼ長方形","10.5","95","平成28年","木造","住宅","住宅","東","私道",5.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
518,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","15",66000000,"","","125",,"不整形","","100","平成28年","木造","住宅","住宅","東","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
519,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","1H30?2H",50000000,"","","115",,"ほぼ長方形","8.5","85","平成20年","木造","共同住宅","住宅","北","市道",2.8,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
520,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","14",24000000,"880000","","90",270000,"不整形","2.4","","","","","住宅","北西","市道",4.0,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
521,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",72000000,"","","125",,"ほぼ長方形","14.0","95","平成24年","木造","住宅","住宅","南","市道",5.5,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
522,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","16",68000000,"","","125",,"不整形","","100","平成28年","木造","住宅","住宅","東","私道",5.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
523,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","15",23000000,"430000","","180",130000,"不整形","2.5","","","","","住宅","南","市道",4.5,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
524,"中古マンション等","","13214","東京都","国分寺市","東元町","国分寺","14",27000000,"","２ＬＤＫ","50",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第４四半期","改装済",""
525,"中古マンション等","","13214","東京都","国分寺市","東元町","国分寺","14",20000000,"","２ＬＤＫ","50",,"","","","昭和59年","ＲＣ","住宅","その他","","",,"第１種中高層住居専用地域",60,200,"2016年第４四半期","未改装",""
526,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","14",9800000,"270000","","120",81000,"ほぼ長方形","","","","","","住宅","南","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","","調停・競売等"
527,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",60000000,"680000","","290",200000,"ほぼ正方形","","","","","","住宅","南","私道",4.2,"第１種低層住居専用地域",50,80,"2016年第３四半期","",""
528,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",49000000,"","","90",,"ほぼ台形","6.0","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",50,80,"2016年第３四半期","",""
529,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","7",20000000,"","","45",,"ほぼ長方形","7.5","80","昭和60年","木造","住宅","","北","市道",3.7,"第１種低層住居専用地域",50,80,"2016年第３四半期","",""
530,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",36000000,"","","115",,"台形","8.2","90","平成5年","木造","住宅","事務所","西","私道",5.0,"第１種低層住居専用地域",50,100,"2016年第２四半期","",""
531,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",57000000,"640000","","290",190000,"ほぼ正方形","","","","","","その他","南","私道",4.2,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
532,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",65000000,"590000","","370",180000,"ほぼ正方形","18.0","","","","","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
533,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","8",32000000,"1000000","","105",310000,"不整形","2.7","","","","","住宅","北西","市道",3.6,"第１種低層住居専用地域",50,80,"2016年第２四半期","",""
534,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","7",44000000,"","","105",,"不整形","2.8","80","平成28年","木造","住宅","住宅","北西","市道",3.7,"第１種低層住居専用地域",50,80,"2016年第２四半期","",""
535,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","11",42000000,"","","130",,"ほぼ長方形","10.5","100","平成9年","木造","住宅","住宅","西","私道",4.0,"第１種低層住居専用地域",50,80,"2016年第１四半期","",""
536,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","8",53000000,"1000000","","170",310000,"ほぼ長方形","11.5","","","","","住宅","西","市道",4.0,"第１種低層住居専用地域",50,80,"2016年第１四半期","",""
537,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","6",30000000,"","","80",,"ほぼ台形","7.2","90","平成6年","木造","住宅","住宅","北","市道",3.8,"第１種低層住居専用地域",50,80,"2016年第１四半期","",""
538,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",87000000,"","","165",,"ほぼ長方形","","130","平成28年","木造","共同住宅","住宅","西","私道",4.0,"第１種低層住居専用地域",50,80,"2016年第１四半期","","私道を含む取引"
539,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","11",90000000,"750000","","400",230000,"ほぼ長方形","18.0","","","","","住宅","南東","市道",8.0,"第２種中高層住居専用地域",60,200,"2016年第１四半期","",""
540,"宅地(土地)","住宅地","13214","東京都","国分寺市","東元町","国分寺","11",41000000,"1000000","","130",310000,"ほぼ長方形","10.0","","","","","住宅","南","市道",5.8,"第１種低層住居専用地域",50,80,"2016年第１四半期","",""
541,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","9",51000000,"","","120",,"ほぼ長方形","7.0","95","平成28年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",50,80,"2016年第１四半期","",""
542,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",65000000,"","","250",,"ほぼ長方形","12.0","165","平成4年","木造","住宅","住宅","北","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
543,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","国分寺","13",38000000,"","","85",,"ほぼ長方形","4.0","65","平成28年","木造","住宅","住宅","西","私道",4.0,"第１種低層住居専用地域",50,80,"2016年第１四半期","",""
544,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","東元町","西国分寺","11",25000000,"","","95",,"ほぼ長方形","7.4","95","平成5年","木造","住宅","その他","東","市道",4.0,"第１種低層住居専用地域",50,80,"2018年第２四半期","",""
545,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","光町","国立","14",59000000,"","","165",,"ほぼ長方形","12.3","150","昭和61年","木造","住宅","住宅","南","市道",5.4,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
546,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","光町","国立","13",49000000,"","","130",,"長方形","9.2","115","平成8年","木造","住宅","住宅","北西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
