"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
365,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","8",72000000,"","３ＬＤＫ","70",,"","","","昭和45年","ＳＲＣ","","住宅","","",,"近隣商業地域",80,300,"2018年第２四半期","改装済",""
366,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","10",74000000,"","３ＬＤＫ","70",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,100,"2018年第２四半期","未改装",""
367,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","御殿山","吉祥寺","7",180000000,"","","170",,"長方形","10.0","250","昭和59年","ＲＣ","共同住宅","住宅","南東","市道",4.0,"第１種住居地域",60,200,"2018年第１四半期","",""
368,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","6",33000000,"","１ＬＤＫ","50",,"","","","昭和43年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第３四半期","改装済",""
369,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","5",33000000,"","オープンフロア","35",,"","","","平成13年","ＳＲＣ","店舗","店舗","","",,"商業地域",80,600,"2017年第３四半期","未改装",""
370,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","6",54000000,"","１ＬＤＫ","70",,"","","","昭和43年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第２四半期","改装済",""
371,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","5",41000000,"","１ＤＫ","30",,"","","","平成19年","ＲＣ","住宅","事務所","","",,"商業地域",80,600,"2017年第１四半期","改装済",""
372,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","8",33000000,"","２ＬＤＫ","45",,"","","","昭和46年","ＳＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第４四半期","未改装",""
373,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","御殿山","吉祥寺","11",85000000,"","","125",,"長方形","6.0","95","平成28年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","","私道を含む取引"
374,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","御殿山","吉祥寺","12",85000000,"","","120",,"長方形","6.0","95","平成28年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
375,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","御殿山","吉祥寺","11",130000000,"","","310",,"ほぼ台形","15.0","195","平成11年","鉄骨造","共同住宅","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","","私道を含む取引"
376,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","6",57000000,"","２ＬＤＫ","55",,"","","","平成9年","ＲＣ","住宅","","","",,"近隣商業地域",80,300,"2016年第３四半期","",""
377,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","8",68000000,"","２ＬＤＫ","80",,"","","","昭和46年","ＳＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第３四半期","改装済",""
378,"中古マンション等","","13203","東京都","武蔵野市","御殿山","吉祥寺","10",82000000,"","３ＬＤＫ","70",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,100,"2016年第１四半期","未改装",""
379,"宅地(土地)","住宅地","13203","東京都","武蔵野市","御殿山","三鷹","5",130000000,"410000","","1100",120000,"ほぼ台形","20.0","","","","","その他","北","私道",5.1,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
380,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","御殿山","三鷹","8",350000000,"","","230",,"ほぼ台形","18.6","320","平成30年","ＲＣ","共同住宅","住宅","東","市道",12.0,"第１種住居地域",60,200,"2018年第３四半期","","私道を含む取引"
381,"宅地(土地)","住宅地","13203","東京都","武蔵野市","御殿山","三鷹","6",66000000,"2100000","","100",650000,"長方形","6.0","","","","","住宅","北西","私道",4.0,"第１種低層住居専用地域",50,100,"2017年第４四半期","",""
382,"宅地(土地)","住宅地","13203","東京都","武蔵野市","御殿山","三鷹","8",72000000,"2300000","","105",700000,"ほぼ長方形","6.5","","","","","その他","北西","私道",4.0,"第１種低層住居専用地域",50,100,"2017年第４四半期","",""
383,"中古マンション等","","13203","東京都","武蔵野市","御殿山","三鷹","10",72000000,"","２ＬＤＫ","75",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",40,80,"2017年第３四半期","未改装",""
384,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","御殿山","三鷹","11",70000000,"","","110",,"袋地等","2.5","85","平成12年","木造","住宅","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
385,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","御殿山","三鷹","13",81000000,"","","120",,"ほぼ長方形","","90","平成28年","木造","住宅","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
386,"中古マンション等","","13203","東京都","武蔵野市","境","東小金井","14",38000000,"","２ＬＤＫ＋Ｓ","65",,"","","","平成14年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2016年第４四半期","未改装",""
387,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","7",50000000,"1700000","","100",500000,"ほぼ長方形","8.5","","","","","その他","北","市道",9.1,"第１種中高層住居専用地域",60,200,"2018年第４四半期","",""
388,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","6",18000000,"","","75",,"ほぼ長方形","7.6","85","昭和57年","木造","住宅","住宅","接面道路無","",,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
389,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","10",37000000,"1100000","","110",330000,"ほぼ台形","10.0","","","","","住宅","北東","市道",3.8,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
390,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","11",63000000,"","４ＬＤＫ","85",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2018年第４四半期","未改装",""
391,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","7",56000000,"1800000","","100",560000,"ほぼ長方形","9.0","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
392,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","8",65000000,"1700000","","125",520000,"長方形","13.0","","","","","住宅","南","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
393,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","8",59000000,"1500000","","130",450000,"ほぼ長方形","","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
394,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","9",62000000,"1700000","","125",500000,"ほぼ長方形","8.7","","","","","住宅","西","私道",4.5,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
395,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","12",4000000,"170000","","75",52000,"ほぼ正方形","8.5","","","","","その他","接面道路無","",,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
396,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","10",43000000,"","１ＬＤＫ","70",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",40,80,"2018年第３四半期","改装済",""
397,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","3",41000000,"","２ＬＤＫ","55",,"","","","平成2年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
398,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","16",56000000,"1400000","","135",420000,"ほぼ長方形","10.0","","","","","住宅","接面道路無","",,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
399,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","9",68000000,"","","100",,"ほぼ長方形","9.0","100","平成12年","木造","住宅","住宅","北","私道",4.5,"第１種低層住居専用地域",50,100,"2018年第２四半期","",""
400,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","10",47000000,"1400000","","110",430000,"袋地等","","","","","","その他","西","道路",4.5,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
401,"宅地(土地)","商業地","13203","東京都","武蔵野市","境","武蔵境","8",65000000,"1700000","","130",510000,"ほぼ長方形","5.5","","","","","その他","東","都道",16.0,"近隣商業地域",80,200,"2018年第２四半期","",""
402,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","8",96000000,"1400000","","230",420000,"ほぼ長方形","22.0","","","","","住宅","南西","市道",3.2,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
403,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","9",70000000,"1200000","","200",350000,"ほぼ台形","10.0","","","","","","北東","市道",5.4,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
404,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","4",7500000,"","１ＤＫ","30",,"","","","昭和59年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第２四半期","未改装",""
405,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","8",26000000,"","２ＬＤＫ","50",,"","","","昭和64年","ＲＣ","住宅","その他","","",,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
406,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","9",73000000,"1500000","","155",470000,"台形","9.0","","","","","","北","市道",16.0,"第２種中高層住居専用地域",60,200,"2018年第１四半期","",""
407,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","8",75000000,"","","120",,"ほぼ長方形","8.5","95","平成15年","木造","住宅","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
408,"宅地(土地と建物)","商業地","13203","東京都","武蔵野市","境","武蔵境","11",98000000,"","","160",,"ほぼ長方形","10.0","500","平成8年","ＲＣ","共同住宅、店舗","","東","都道",15.0,"近隣商業地域",80,200,"2018年第１四半期","",""
409,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","6",7500000,"","１ＤＫ","20",,"","","","昭和62年","ＲＣ","住宅","その他","","",,"第２種中高層住居専用地域",60,200,"2018年第１四半期","未改装",""
410,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","5",52000000,"1500000","","115",440000,"袋地等","2.2","","","","","住宅","西","市道",3.9,"第１種低層住居専用地域",50,100,"2017年第４四半期","",""
411,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","8",95000000,"","","270",,"ほぼ長方形","10.5","240","平成2年","木造","共同住宅","","東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
412,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","10",77000000,"1400000","","180",420000,"ほぼ長方形","18.8","","","","","住宅","東","市道",3.5,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
413,"宅地(土地)","商業地","13203","東京都","武蔵野市","境","武蔵境","10",45000000,"1200000","","125",350000,"ほぼ長方形","6.0","","","","","","東","都道",12.0,"近隣商業地域",80,200,"2017年第４四半期","",""
414,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","10",43000000,"","","90",,"ほぼ長方形","10.0","80","平成9年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
415,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","12",40000000,"1100000","","115",350000,"ほぼ長方形","7.7","","","","","住宅","南","道路",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","","私道を含む取引"
416,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","13",60000000,"","４ＬＤＫ","90",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第４四半期","",""
417,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","11",55000000,"","３ＬＤＫ","75",,"","","","平成16年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2017年第４四半期","",""
418,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","6",6400000,"","１Ｋ","15",,"","","","","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,200,"2017年第４四半期","未改装",""
419,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","1",17000000,"","１Ｋ","30",,"","","","平成9年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
420,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","7",65000000,"1400000","","150",430000,"長方形","10.5","","","","","住宅","西","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","","私道を含む取引"
421,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","9",51000000,"1400000","","120",420000,"ほぼ長方形","10.0","","","","","","北","市道",5.5,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
422,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","13",80000000,"1000000","","270",300000,"ほぼ整形","18.4","","","","","住宅","西","私道",6.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
423,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","7",83000000,"","","150",,"長方形","10.0","135","平成9年","木造","住宅","住宅","南","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
424,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","10",60000000,"","３ＬＤＫ","75",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第２四半期","未改装",""
425,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","10",51000000,"1400000","","115",440000,"ほぼ正方形","11.0","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
426,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","10",77000000,"","４ＬＤＫ","90",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第１四半期","未改装",""
427,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","5",24000000,"","２ＬＤＫ","50",,"","","","昭和64年","ＲＣ","住宅","その他","","",,"第１種中高層住居専用地域",60,200,"2017年第１四半期","未改装",""
428,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","5",23000000,"","１ＬＤＫ","35",,"","","","平成2年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
429,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","10",60000000,"","３ＬＤＫ","80",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第４四半期","未改装",""
430,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","4",120000000,"1500000","","260",460000,"長方形","15.0","","","","","住宅","西","市道",4.0,"第１種住居地域",60,200,"2016年第３四半期","","私道を含む取引"
431,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","14",35000000,"","２ＬＤＫ","65",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第３四半期","未改装",""
432,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","2",25000000,"","１ＤＫ","40",,"","","","平成6年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
433,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","8",63000000,"","２ＬＤＫ","80",,"","","","","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第３四半期","未改装",""
434,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","8",42000000,"","３ＬＤＫ","70",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第３四半期","未改装",""
435,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","3",64000000,"","","100",,"長方形","7.2","50","平成18年","木造","住宅","","北","市道",5.4,"第２種低層住居専用地域",50,100,"2016年第２四半期","",""
436,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","7",77000000,"","","130",,"ほぼ長方形","6.0","105","平成28年","木造","住宅","住宅","東","市道",6.3,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
437,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","2",73000000,"","３ＬＤＫ","65",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第２四半期","未改装",""
438,"宅地(土地)","商業地","13203","東京都","武蔵野市","境","武蔵境","1",780000000,"3900000","","660",1200000,"不整形","24.0","","","","","","北","都道",,"商業地域",80,500,"2016年第１四半期","",""
439,"宅地(土地)","住宅地","13203","東京都","武蔵野市","境","武蔵境","4",50000000,"2000000","","85",590000,"ほぼ長方形","6.6","","","","","事務所","南","私道",4.5,"第１種中高層住居専用地域",60,200,"2016年第１四半期","",""
440,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","9",88000000,"","","200",,"ほぼ長方形","10.0","135","","","住宅","住宅","南","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
441,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","10",72000000,"","","125",,"ほぼ長方形","8.0","100","平成27年","木造","住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
442,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","境","武蔵境","7",70000000,"","","130",,"袋地等","2.7","105","平成28年","木造","住宅","住宅","東","市道",6.4,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
443,"中古マンション等","","13203","東京都","武蔵野市","境","武蔵境","14",36000000,"","２ＬＤＫ","65",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第１四半期","未改装",""
444,"宅地(土地)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","21",50000000,"1300000","","125",400000,"長方形","9.4","","","","","住宅","南","私道",4.0,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
445,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","18",110000000,"","","210",,"袋地等","","230","平成29年","木造","共同住宅","住宅","東","私道",4.0,"第１種中高層住居専用地域",60,200,"2018年第２四半期","","私道を含む取引"
446,"中古マンション等","","13203","東京都","武蔵野市","桜堤","東小金井","19",47000000,"","３ＬＤＫ","75",,"","","","平成24年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
447,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","18",57000000,"","","120",,"ほぼ長方形","10.0","95","平成29年","木造","","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
448,"宅地(土地)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","21",51000000,"1200000","","140",360000,"正方形","10.0","","","","","住宅","東","市道",5.8,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
449,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","23",57000000,"","","100",,"長方形","8.7","100","平成29年","木造","住宅","住宅","北","私道",4.0,"第１種低層住居専用地域",50,100,"2017年第４四半期","",""
450,"宅地(土地)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","18",57000000,"1100000","","175",320000,"ほぼ正方形","13.2","","","","","その他","東","私道",4.0,"第１種中高層住居専用地域",60,200,"2017年第４四半期","","私道を含む取引"
451,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","23",31000000,"","","105",,"ほぼ正方形","12.0","85","","木造","住宅","その他","東","私道",4.0,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
452,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","23",25000000,"","","110",,"ほぼ長方形","11.0","115","昭和60年","木造","住宅","住宅","東","市道",5.7,"第１種低層住居専用地域",50,100,"2017年第３四半期","",""
453,"中古マンション等","","13203","東京都","武蔵野市","桜堤","東小金井","16",47000000,"","３ＬＤＫ","75",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第３四半期","未改装",""
454,"中古マンション等","","13203","東京都","武蔵野市","桜堤","東小金井","16",47000000,"","３ＬＤＫ","75",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第３四半期","未改装",""
455,"宅地(土地)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","18",45000000,"720000","","210",220000,"袋地等","","","","","","住宅","東","私道",4.0,"第１種中高層住居専用地域",60,200,"2017年第１四半期","","私道を含む取引"
456,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","16",38000000,"","","85",,"長方形","","120","昭和61年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
457,"宅地(土地)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","23",31000000,"1000000","","100",320000,"ほぼ長方形","9.0","","","","","住宅","北","道路",4.0,"第１種低層住居専用地域",50,100,"2016年第４四半期","",""
458,"中古マンション等","","13203","東京都","武蔵野市","桜堤","東小金井","13",51000000,"","３ＬＤＫ","75",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第４四半期","未改装",""
459,"中古マンション等","","13203","東京都","武蔵野市","桜堤","東小金井","15",52000000,"","４ＬＤＫ","85",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第４四半期","未改装",""
460,"中古マンション等","","13203","東京都","武蔵野市","桜堤","東小金井","19",51000000,"","３ＬＤＫ","80",,"","","","昭和24年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第４四半期","未改装",""
461,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","26",63000000,"","","200",,"ほぼ長方形","16.4","110","昭和49年","木造","住宅、作業場","住宅","東","市道",6.0,"第１種低層住居専用地域",50,100,"2016年第３四半期","","私道を含む取引"
462,"宅地(土地)","住宅地","13203","東京都","武蔵野市","桜堤","東小金井","21",120000000,"1400000","","270",430000,"ほぼ長方形","15.0","","","","","住宅","西","私道",3.9,"第１種中高層住居専用地域",60,200,"2016年第２四半期","",""
463,"中古マンション等","","13203","東京都","武蔵野市","桜堤","東小金井","16",47000000,"","３ＬＤＫ","80",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第２四半期","未改装",""
464,"中古マンション等","","13203","東京都","武蔵野市","桜堤","東小金井","14",58000000,"","４ＬＤＫ","90",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第１四半期","未改装",""
465,"中古マンション等","","13203","東京都","武蔵野市","桜堤","武蔵境","21",51000000,"","４ＬＤＫ","95",,"","","","平成24年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第４四半期","未改装",""
466,"中古マンション等","","13203","東京都","武蔵野市","桜堤","武蔵境","21",59000000,"","４ＬＤＫ","85",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第３四半期","",""
467,"宅地(土地)","住宅地","13203","東京都","武蔵野市","桜堤","武蔵境","23",43000000,"1100000","","125",340000,"ほぼ長方形","9.0","","","","","住宅","東","私道",4.5,"第１種中高層住居専用地域",60,200,"2018年第２四半期","","私道を含む取引"
468,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","桜堤","武蔵境","16",58000000,"","","110",,"袋地等","3.5","95","平成30年","木造","住宅","住宅","南","市道",4.0,"第１種中高層住居専用地域",60,200,"2018年第１四半期","",""
469,"中古マンション等","","13203","東京都","武蔵野市","桜堤","武蔵境","20",53000000,"","３ＬＤＫ","70",,"","","","平成25年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第１四半期","未改装",""
470,"中古マンション等","","13203","東京都","武蔵野市","桜堤","武蔵境","21",49000000,"","３ＬＤＫ","85",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","未改装",""
471,"中古マンション等","","13203","東京都","武蔵野市","桜堤","武蔵境","20",60000000,"","４ＬＤＫ","95",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第３四半期","未改装",""
472,"宅地(土地)","住宅地","13203","東京都","武蔵野市","桜堤","武蔵境","18",66000000,"1200000","","185",360000,"ほぼ長方形","11.0","","","","","住宅","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2016年第４四半期","",""
473,"宅地(土地)","住宅地","13203","東京都","武蔵野市","桜堤","武蔵境","15",88000000,"1100000","","270",320000,"ほぼ長方形","14.5","","","","","住宅","北","市道",3.0,"第１種中高層住居専用地域",60,200,"2016年第４四半期","","私道を含む取引"
474,"中古マンション等","","13203","東京都","武蔵野市","桜堤","武蔵境","21",45000000,"","３ＬＤＫ","75",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第３四半期","未改装",""
475,"中古マンション等","","13203","東京都","武蔵野市","桜堤","武蔵境","23",45000000,"","","75",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第３四半期","未改装",""
476,"中古マンション等","","13203","東京都","武蔵野市","桜堤","武蔵境","23",40000000,"","３ＬＤＫ","70",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第２四半期","未改装",""
477,"宅地(土地)","住宅地","13203","東京都","武蔵野市","関前","三鷹","19",260000000,"1200000","","690",380000,"ほぼ長方形","27.7","","","","","","北東","市道",6.4,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
478,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","関前","三鷹","24",76000000,"","","120",,"ほぼ整形","5.9","95","平成30年","木造","住宅","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
479,"宅地(土地)","住宅地","13203","東京都","武蔵野市","関前","三鷹","19",40000000,"1100000","","125",320000,"袋地等","3.6","","","","","住宅","西","市道",3.6,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
480,"宅地(土地)","住宅地","13203","東京都","武蔵野市","関前","三鷹","20",90000000,"910000","","320",280000,"ほぼ長方形","14.1","","","","","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","","私道を含む取引"
481,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","関前","三鷹","25",75000000,"","","145",,"袋地等","3.0","90","平成30年","木造","住宅","","北西","私道",5.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
