"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
665,"宅地(土地)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","16",26000000,"700000","","120",210000,"長方形","8.5","","","","","","東","市道",3.6,"第１種低層住居専用地域",40,80,"2016年第３四半期","","私道を含む取引"
666,"宅地(土地)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","7",24000000,"670000","","115",200000,"ほぼ正方形","10.6","","","","","住宅","北西","私道",6.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
667,"宅地(土地)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","7",22000000,"620000","","115",190000,"ほぼ長方形","14.1","","","","","住宅","北西","道路",5.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
668,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","13",12000000,"","","130",,"不整形","2.2","85","昭和47年","木造","住宅","住宅","北西","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
669,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","17",36000000,"","","100",,"ほぼ正方形","10.0","80","平成28年","木造","住宅","住宅","南","私道",6.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
670,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","11",27000000,"","","115",,"袋地等","","90","平成28年","木造","住宅","住宅","西","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
671,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","10",220000000,"","","710",,"ほぼ長方形","29.0","1000","平成8年","ＲＣ","共同住宅、店舗","住宅","東","都道",9.0,"工業地域",50,200,"2016年第２四半期","",""
672,"中古マンション等","","13202","東京都","立川市","砂川町","武蔵砂川","8",19000000,"","３ＬＤＫ","65",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"工業地域",60,200,"2016年第２四半期","未改装",""
673,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","19",30000000,"","","115",,"ほぼ台形","9.4","90","平成24年","木造","住宅","住宅","南西","市道",6.8,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
674,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","14",27000000,"","","100",,"ほぼ長方形","7.0","80","平成27年","木造","住宅","住宅","南東","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
675,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","16",33000000,"","","115",,"ほぼ台形","7.6","90","平成27年","木造","","住宅","北東","市道",6.9,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
676,"宅地(土地)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","18",30000000,"630000","","160",190000,"ほぼ長方形","10.9","","","","","その他","南東","道路",5.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
677,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","15",34000000,"","","115",,"ほぼ長方形","7.1","90","平成28年","木造","住宅","住宅","南","道路",6.0,"第１種低層住居専用地域",40,60,"2016年第１四半期","",""
678,"宅地(土地)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","19",24000000,"520000","","150",160000,"ほぼ整形","6.0","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
679,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","15",33000000,"","","115",,"ほぼ正方形","8.9","90","平成28年","木造","住宅","住宅","南西","道路",4.5,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
680,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","14",29000000,"","","115",,"袋地等","","90","平成28年","木造","住宅","住宅","東","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
681,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","15",31000000,"","","115",,"ほぼ正方形","","90","平成28年","木造","住宅","住宅","南","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
682,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","18",35000000,"","","110",,"ほぼ長方形","8.0","90","平成25年","木造","住宅","住宅","南東","道路",5.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
683,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","15",37000000,"","","115",,"台形","5.0","90","平成28年","木造","住宅","住宅","南西","市道",5.5,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
684,"宅地(土地と建物)","住宅地","13202","東京都","立川市","砂川町","武蔵砂川","15",34000000,"","","115",,"ほぼ正方形","9.4","90","平成28年","木造","住宅","","南西","道路",4.5,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
685,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","6",40000000,"","","50",,"台形","5.8","85","平成30年","木造","住宅","住宅","南西","市道",5.7,"第１種中高層住居専用地域",60,200,"2018年第４四半期","",""
686,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","11",37000000,"","","105",,"不整形","2.0","90","平成30年","木造","住宅","住宅","南東","私道",4.1,"第１種住居地域",60,200,"2018年第３四半期","",""
687,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","6",55000000,"","","95",,"長方形","5.9","100","平成30年","木造","住宅","住宅","南西","道路",4.1,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
688,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","6",45000000,"","","65",,"ほぼ長方形","6.0","90","平成30年","木造","住宅","住宅","南東","市道",4.0,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
689,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","高松(東京)","9",51000000,"1200000","","145",350000,"ほぼ長方形","12.3","","","","","","北西","市道",5.5,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
690,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","5",46000000,"","","65",,"ほぼ長方形","5.5","95","平成30年","木造","住宅","住宅","南東","市道",4.0,"第１種中高層住居専用地域",60,200,"2018年第１四半期","",""
691,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","9",10000000,"","","100",,"ほぼ長方形","7.5","70","昭和54年","木造","住宅","住宅","接面道路無","",,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
692,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","4",45000000,"","","90",,"ほぼ正方形","9.3","90","平成20年","木造","住宅","住宅","北西","私道",2.0,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
693,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","6",61000000,"","","220",,"ほぼ長方形","11.8","85","昭和47年","木造","住宅","住宅","南西","道路",4.1,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
694,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","11",50000000,"","","95",,"ほぼ長方形","12.5","100","平成28年","木造","住宅","住宅","南西","市道",5.8,"第１種住居地域",60,200,"2016年第４四半期","",""
695,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","高松(東京)","8",39000000,"","","70",,"ほぼ長方形","7.2","70","平成28年","木造","住宅","住宅","南東","市道",4.0,"第１種中高層住居専用地域",60,200,"2016年第３四半期","",""
696,"宅地(土地と建物)","商業地","13202","東京都","立川市","高松町","立川","9",140000000,"","","100",,"長方形","6.0","380","昭和62年","鉄骨造","住宅、事務所、店舗、その他","事務所","南東","都道",15.4,"商業地域",80,400,"2018年第４四半期","",""
697,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","20",23000000,"1000000","","75",320000,"不整形","","","","","","その他","南西","市道",5.8,"第１種中高層住居専用地域",60,200,"2018年第４四半期","",""
698,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","8",48000000,"1100000","","145",330000,"ほぼ長方形","7.0","","","","","住宅","北東","市道",3.6,"商業地域",80,400,"2018年第４四半期","",""
699,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","11",30000000,"980000","","100",300000,"長方形","8.4","","","","","住宅","北東","私道",2.8,"近隣商業地域",80,300,"2018年第４四半期","","私道を含む取引"
700,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","17",62000000,"1300000","","155",400000,"ほぼ台形","8.0","","","","","事務所","北西","市道",9.0,"第１種中高層住居専用地域",60,200,"2018年第３四半期","",""
701,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","11",85000000,"","","175",,"袋地等","3.5","145","平成30年","木造","共同住宅","住宅","北西","私道",4.0,"第１種住居地域",60,200,"2018年第３四半期","","私道を含む取引"
702,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","18",31000000,"","","105",,"ほぼ長方形","7.9","115","平成2年","木造","住宅","住宅","北西","市道",4.0,"第１種中高層住居専用地域",60,200,"2018年第３四半期","",""
703,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","14",37000000,"1200000","","100",370000,"ほぼ長方形","11.8","","","","","住宅","北西","市道",3.6,"第１種中高層住居専用地域",60,200,"2018年第３四半期","",""
704,"中古マンション等","","13202","東京都","立川市","高松町","立川","11",25000000,"","１ＤＫ","20",,"","","","平成30年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2018年第３四半期","未改装",""
705,"中古マンション等","","13202","東京都","立川市","高松町","立川","12",8500000,"","１Ｋ","20",,"","","","平成7年","ＲＣ","","その他","","",,"第１種中高層住居専用地域",60,200,"2018年第３四半期","未改装",""
706,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","12",37000000,"","","60",,"長方形","10.6","80","平成2年","木造","共同住宅","その他","北西","市道",3.6,"第１種住居地域",60,200,"2018年第２四半期","",""
707,"宅地(土地と建物)","商業地","13202","東京都","立川市","高松町","立川","14",100000000,"","","135",,"不整形","13.2","450","昭和63年","ＲＣ","共同住宅、事務所、店舗","その他","南","都道",15.0,"商業地域",80,400,"2018年第２四半期","",""
708,"中古マンション等","","13202","東京都","立川市","高松町","立川","19",2500000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
709,"中古マンション等","","13202","東京都","立川市","高松町","立川","8",39000000,"","３ＬＤＫ","60",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2018年第１四半期","改装済",""
710,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","16",37000000,"","","70",,"不整形","3.2","80","平成29年","木造","住宅","住宅","北西","市道",4.0,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
711,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","17",14000000,"300000","","155",90000,"ほぼ長方形","","","","","","住宅","接面道路無","",,"第１種住居地域",60,200,"2017年第４四半期","",""
712,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","14",42000000,"1400000","","95",440000,"ほぼ長方形","7.3","","","","","その他","北東","市道",4.0,"第１種住居地域",60,200,"2017年第４四半期","",""
713,"中古マンション等","","13202","東京都","立川市","高松町","立川","19",3600000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","改装済",""
714,"中古マンション等","","13202","東京都","立川市","高松町","立川","12",27000000,"","２ＬＤＫ","55",,"","","","平成7年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","未改装",""
715,"中古マンション等","","13202","東京都","立川市","高松町","立川","15",28000000,"","２ＬＤＫ","55",,"","","","平成15年","ＲＣ","","住宅","","",,"商業地域",80,400,"2017年第４四半期","改装済",""
716,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","11",45000000,"850000","","175",260000,"不整形","3.5","","","","","住宅","北西","私道",3.0,"第１種住居地域",60,200,"2017年第２四半期","",""
717,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","18",160000000,"","","490",,"ほぼ長方形","10.5","490","昭和60年","ブロック造","共同住宅","住宅","南西","市道",,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
718,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","8",160000000,"","","310",,"ほぼ長方形","18.5","550","昭和63年","ＲＣ","共同住宅","住宅","南西","市道",3.6,"商業地域",80,400,"2017年第２四半期","","私道を含む取引"
719,"中古マンション等","","13202","東京都","立川市","高松町","立川","13",20000000,"","２ＤＫ","50",,"","","","平成5年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第２四半期","未改装",""
720,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","15",45000000,"","","80",,"長方形","5.6","85","平成29年","木造","住宅","","南西","市道",4.0,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
721,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","15",86000000,"1300000","","220",380000,"ほぼ正方形","15.7","","","","","住宅","南西","市道",4.0,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
722,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","15",250000000,"","","450",,"不整形","20.0","510","平成5年","ＲＣ","共同住宅","その他","南西","私道",2.7,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
723,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","12",100000000,"","","320",,"ほぼ長方形","21.3","90","昭和47年","木造","住宅","住宅","南東","市道",3.6,"第１種住居地域",60,200,"2017年第１四半期","","私道を含む取引"
724,"中古マンション等","","13202","東京都","立川市","高松町","立川","8",39000000,"","３ＬＤＫ","70",,"","","","平成11年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第１四半期","未改装",""
725,"中古マンション等","","13202","東京都","立川市","高松町","立川","9",32000000,"","３ＬＤＫ","60",,"","","","平成9年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第１四半期","改装済",""
726,"宅地(土地)","商業地","13202","東京都","立川市","高松町","立川","13",95000000,"1300000","","240",390000,"不整形","22.4","","","","","その他","北東","市道",16.0,"商業地域",80,400,"2016年第４四半期","",""
727,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","11",24000000,"","","70",,"ほぼ長方形","6.2","80","昭和61年","木造","住宅","住宅","南東","私道",4.0,"近隣商業地域",80,300,"2016年第４四半期","",""
728,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","15",45000000,"","","95",,"不整形","2.5","90","平成28年","木造","住宅","住宅","南東","市道",5.1,"第１種中高層住居専用地域",60,200,"2016年第４四半期","","私道を含む取引"
729,"中古マンション等","","13202","東京都","立川市","高松町","立川","11",4000000,"","１ＤＫ","20",,"","","","昭和46年","ＳＲＣ","住宅","その他","","",,"商業地域",80,400,"2016年第４四半期","未改装",""
730,"中古マンション等","","13202","東京都","立川市","高松町","立川","14",26000000,"","１ＬＤＫ","50",,"","","","平成3年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第４四半期","未改装",""
731,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","11",53000000,"","","105",,"台形","9.1","100","平成18年","木造","共同住宅","その他","北東","私道",3.1,"第１種住居地域",60,200,"2016年第３四半期","",""
732,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","15",75000000,"1100000","","220",340000,"ほぼ長方形","15.7","","","","","","南西","市道",4.0,"第１種中高層住居専用地域",60,200,"2016年第３四半期","",""
733,"宅地(土地)","商業地","13202","東京都","立川市","高松町","立川","11",140000000,"1900000","","250",560000,"長方形","8.9","","","","","住宅","南東","都道",15.1,"商業地域",80,400,"2016年第３四半期","",""
734,"宅地(土地)","商業地","13202","東京都","立川市","高松町","立川","14",65000000,"1400000","","155",420000,"不整形","9.7","","","","","住宅","南西","市道",11.0,"商業地域",80,400,"2016年第３四半期","",""
735,"宅地(土地と建物)","住宅地","13202","東京都","立川市","高松町","立川","16",44000000,"","","85",,"長方形","7.5","95","平成28年","木造","住宅","住宅","南西","市道",4.0,"第１種中高層住居専用地域",60,200,"2016年第２四半期","",""
736,"宅地(土地)","住宅地","13202","東京都","立川市","高松町","立川","15",54000000,"1100000","","160",330000,"長方形","11.4","","","","","","南西","市道",4.0,"第１種中高層住居専用地域",60,200,"2016年第２四半期","",""
737,"中古マンション等","","13202","東京都","立川市","高松町","立川","12",3000000,"","２Ｋ","25",,"","","","昭和46年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第１四半期","未改装",""
738,"中古マンション等","","13202","東京都","立川市","高松町","立川","8",42000000,"","３ＬＤＫ","70",,"","","","平成11年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第１四半期","改装済",""
739,"中古マンション等","","13202","東京都","立川市","高松町","立川","12",24000000,"","２ＬＤＫ","55",,"","","","平成3年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第１四半期","改装済",""
740,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","柴崎体育館","15",15000000,"","","125",,"不整形","2.3","65","昭和50年","木造","住宅","住宅","南西","都道",14.9,"準工業地域",60,200,"2019年第１四半期","",""
741,"中古マンション等","","13202","東京都","立川市","錦町","柴崎体育館","10",14000000,"","２ＤＫ","35",,"","","","昭和47年","","","住宅","","",,"準工業地域",60,200,"2018年第３四半期","改装済",""
742,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","柴崎体育館","15",38000000,"","","60",,"長方形","4.7","85","平成30年","木造","住宅","住宅","東","市道",5.5,"準工業地域",60,200,"2018年第２四半期","",""
743,"宅地(土地)","住宅地","13202","東京都","立川市","錦町","柴崎体育館","8",37000000,"1000000","","120",310000,"ほぼ台形","6.9","","","","","住宅","南西","市道",2.7,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
744,"宅地(土地)","住宅地","13202","東京都","立川市","錦町","柴崎体育館","7",140000000,"1100000","","450",320000,"ほぼ長方形","20.5","","","","","住宅","北","市道",2.7,"準工業地域",60,200,"2017年第４四半期","",""
745,"宅地(土地)","住宅地","13202","東京都","立川市","錦町","柴崎体育館","13",11000000,"590000","","60",180000,"ほぼ長方形","5.0","","","","","住宅","北西","市道",6.0,"準工業地域",60,200,"2017年第４四半期","",""
746,"宅地(土地)","住宅地","13202","東京都","立川市","錦町","柴崎体育館","8",21000000,"580000","","120",180000,"ほぼ台形","7.5","","","","","","南西","市道",2.7,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
747,"中古マンション等","","13202","東京都","立川市","錦町","柴崎体育館","11",2000000,"","２ＤＫ","30",,"","","","昭和45年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第１四半期","未改装",""
748,"中古マンション等","","13202","東京都","立川市","錦町","柴崎体育館","12",24000000,"","２ＬＤＫ","55",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第４四半期","未改装",""
749,"中古マンション等","","13202","東京都","立川市","錦町","柴崎体育館","13",20000000,"","２ＬＤＫ","55",,"","","","平成24年","ＲＣ","住宅","","","",,"準工業地域",60,200,"2016年第３四半期","未改装",""
750,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","柴崎体育館","7",43000000,"","","160",,"不整形","2.5","100","平成28年","木造","住宅","住宅","北東","市道",2.9,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
751,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","柴崎体育館","6",47000000,"","","130",,"ほぼ台形","5.2","100","平成28年","木造","住宅","住宅","東","私道",2.8,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
752,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","柴崎体育館","6",44000000,"","","130",,"不整形","","95","平成28年","木造","住宅","住宅","東","私道",2.8,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
753,"中古マンション等","","13202","東京都","立川市","錦町","柴崎体育館","13",3800000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第１四半期","未改装",""
754,"宅地(土地)","商業地","13202","東京都","立川市","錦町","立川","9",510000000,"3700000","","460",1100000,"不整形","17.2","","","","","住宅","南","都道",12.0,"商業地域",80,400,"2019年第１四半期","",""
755,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","立川","16",160000000,"","","340",,"長方形","19.1","720","昭和61年","ＲＣ","共同住宅、駐車場","住宅","南東","市道",6.2,"準工業地域",60,200,"2019年第１四半期","",""
756,"宅地(土地と建物)","商業地","13202","東京都","立川市","錦町","立川","7",39000000,"","","40",,"長方形","7.6","105","昭和60年","鉄骨造","事務所、店舗","","南西","市道",14.0,"商業地域",80,400,"2019年第１四半期","",""
757,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","立川","19",160000000,"","","270",,"ほぼ整形","15.5","510","平成5年","ＲＣ","共同住宅","","北東","市道",6.5,"準工業地域",60,200,"2019年第１四半期","",""
758,"中古マンション等","","13202","東京都","立川市","錦町","立川","12",26000000,"","２ＬＤＫ","55",,"","","","","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2019年第１四半期","改装済",""
759,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","立川","24",35000000,"","","60",,"長方形","4.7","80","平成30年","木造","住宅","住宅","南東","市道",5.5,"準工業地域",60,200,"2018年第４四半期","",""
760,"宅地(土地)","商業地","13202","東京都","立川市","錦町","立川","5",60000000,"2200000","","90",680000,"長方形","6.8","","","","","店舗","北東","市道",4.0,"商業地域",80,400,"2018年第４四半期","",""
761,"中古マンション等","","13202","東京都","立川市","錦町","立川","9",36000000,"","３ＬＤＫ","65",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2018年第４四半期","未改装",""
762,"中古マンション等","","13202","東京都","立川市","錦町","立川","7",15000000,"","１Ｋ","20",,"","","","平成21年","ＲＣ","住宅","その他","","",,"商業地域",80,400,"2018年第４四半期","未改装",""
763,"中古マンション等","","13202","東京都","立川市","錦町","立川","6",52000000,"","３ＬＤＫ","65",,"","","","平成18年","ＲＣ、鉄骨造","住宅","住宅","","",,"商業地域",80,400,"2018年第４四半期","未改装",""
764,"宅地(土地と建物)","商業地","13202","東京都","立川市","錦町","立川","9",350000000,"","","260",,"長方形","13.2","1600","昭和47年","ＲＣ","事務所","事務所","南東","都道",20.0,"商業地域",80,400,"2018年第３四半期","",""
765,"宅地(土地と建物)","商業地","13202","東京都","立川市","錦町","立川","9",130000000,"","","150",,"長方形","18.0","370","昭和61年","ＲＣ","住宅、共同住宅、事務所、駐車場","その他","北東","市道",4.0,"近隣商業地域",80,300,"2018年第３四半期","",""
766,"宅地(土地)","住宅地","13202","東京都","立川市","錦町","立川","20",67000000,"990000","","220",300000,"正方形","15.1","","","","","","北西","市道",6.0,"準工業地域",60,200,"2018年第３四半期","",""
767,"中古マンション等","","13202","東京都","立川市","錦町","立川","9",4500000,"","１Ｒ","15",,"","","","平成2年","ＲＣ","住宅","その他","","",,"商業地域",80,400,"2018年第３四半期","未改装",""
768,"中古マンション等","","13202","東京都","立川市","錦町","立川","13",32000000,"","３ＬＤＫ","60",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第３四半期","改装済",""
769,"中古マンション等","","13202","東京都","立川市","錦町","立川","9",42000000,"","３ＬＤＫ","65",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2018年第３四半期","未改装",""
770,"中古マンション等","","13202","東京都","立川市","錦町","立川","9",39000000,"","３ＬＤＫ","65",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2018年第３四半期","未改装",""
771,"中古マンション等","","13202","東京都","立川市","錦町","立川","11",23000000,"","１ＬＤＫ","35",,"","","","平成19年","ＲＣ","","その他","","",,"商業地域",80,400,"2018年第３四半期","未改装",""
772,"中古マンション等","","13202","東京都","立川市","錦町","立川","11",23000000,"","１ＬＤＫ","35",,"","","","平成19年","ＲＣ","","住宅","","",,"商業地域",80,400,"2018年第３四半期","未改装",""
773,"中古マンション等","","13202","東京都","立川市","錦町","立川","7",16000000,"","１Ｋ","20",,"","","","平成21年","ＲＣ","","住宅","","",,"商業地域",80,400,"2018年第３四半期","未改装",""
774,"中古マンション等","","13202","東京都","立川市","錦町","立川","16",35000000,"","４ＬＤＫ","75",,"","","","平成18年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2018年第３四半期","未改装",""
775,"宅地(土地)","住宅地","13202","東京都","立川市","錦町","立川","16",26000000,"750000","","115",230000,"ほぼ長方形","8.8","","","","","その他","西","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
776,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","立川","14",140000000,"","","165",,"長方形","12.0","","平成30年","","共同住宅","住宅","北東","市道",5.5,"準工業地域",60,200,"2018年第２四半期","",""
777,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","立川","19",250000000,"","","710",,"長方形","22.0","930","昭和64年","鉄骨造","共同住宅、事務所","","西","市道",5.5,"準工業地域",60,200,"2018年第２四半期","",""
778,"中古マンション等","","13202","東京都","立川市","錦町","立川","9",32000000,"","３ＬＤＫ","60",,"","","","昭和62年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2018年第２四半期","改装済",""
779,"中古マンション等","","13202","東京都","立川市","錦町","立川","7",18000000,"","１Ｋ","20",,"","","","","","住宅","住宅","","",,"商業地域",80,400,"2018年第２四半期","",""
780,"中古マンション等","","13202","東京都","立川市","錦町","立川","16",22000000,"","３ＬＤＫ","65",,"","","","平成18年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2018年第２四半期","未改装",""
781,"中古マンション等","","13202","東京都","立川市","錦町","立川","21",26000000,"","３ＬＤＫ","70",,"","","","平成24年","ＲＣ","住宅","その他","","",,"準工業地域",60,200,"2018年第２四半期","未改装",""
782,"中古マンション等","","13202","東京都","立川市","錦町","立川","6",51000000,"","３ＬＤＫ","70",,"","","","平成18年","ＲＣ、鉄骨造","住宅","住宅","","",,"商業地域",80,400,"2018年第２四半期","未改装",""
783,"中古マンション等","","13202","東京都","立川市","錦町","立川","15",34000000,"","３ＬＤＫ","70",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2018年第２四半期","未改装",""
784,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","立川","5",120000000,"","","100",,"長方形","8.6","200","平成24年","ＲＣ","共同住宅","","北西","市道",4.0,"近隣商業地域",80,300,"2018年第１四半期","",""
785,"宅地(土地)","住宅地","13202","東京都","立川市","錦町","立川","8",26000000,"1900000","","45",580000,"ほぼ長方形","3.0","","","","","住宅","北西","市道",5.4,"第１種中高層住居専用地域",60,200,"2018年第１四半期","",""
786,"宅地(土地と建物)","住宅地","13202","東京都","立川市","錦町","立川","17",45000000,"","","120",,"不整形","2.7","90","平成29年","木造","住宅","住宅","南","市道",5.5,"準工業地域",60,200,"2018年第１四半期","",""
