"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1562,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","10",19000000,"","１Ｋ","20",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2017年第２四半期","未改装",""
1563,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","5",39000000,"","３ＬＤＫ","60",,"","","","平成12年","ＲＣ","住宅","その他","","",,"準工業地域",60,300,"2017年第２四半期","未改装",""
1564,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",12000000,"","１Ｋ","20",,"","","","昭和54年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,500,"2017年第２四半期","未改装",""
1565,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",10000000,"","１Ｋ","25",,"","","","昭和54年","ＳＲＣ","住宅","その他","","",,"商業地域",80,500,"2017年第２四半期","未改装",""
1566,"宅地(土地)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","10",45000000,"2600000","","55",790000,"ほぼ長方形","5.5","","","","","住宅","南西","区道",2.9,"第１種中高層住居専用地域",60,300,"2017年第１四半期","",""
1567,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","6",120000000,"","","95",,"ほぼ台形","9.2","85","平成29年","木造","共同住宅","住宅","東","区道",3.4,"第１種住居地域",60,300,"2017年第１四半期","","私道を含む取引"
1568,"宅地(土地)","商業地","13104","東京都","新宿区","高田馬場","高田馬場","1",900000000,"11000000","","280",3300000,"不整形","","","","","","その他","北東","区道",6.0,"商業地域",80,500,"2017年第１四半期","",""
1569,"宅地(土地)","商業地","13104","東京都","新宿区","高田馬場","高田馬場","2",71000000,"5100000","","45",1500000,"長方形","3.6","","","","","その他","南東","区道",6.0,"商業地域",80,500,"2017年第１四半期","",""
1570,"宅地(土地)","商業地","13104","東京都","新宿区","高田馬場","高田馬場","6",70000000,"3100000","","75",940000,"長方形","8.4","","","","","","北","都道",15.7,"商業地域",80,500,"2017年第１四半期","",""
1571,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","11",58000000,"","","55",,"ほぼ長方形","5.0","80","平成29年","木造","住宅","住宅","西","区道",3.5,"第１種中高層住居専用地域",60,300,"2017年第１四半期","","私道を含む取引"
1572,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","7",110000000,"","","115",,"長方形","11.0","175","平成8年","鉄骨造","住宅","住宅","南","区道",2.7,"第１種中高層住居専用地域",60,300,"2017年第１四半期","",""
1573,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","8",27000000,"","１Ｋ","25",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2017年第１四半期","未改装",""
1574,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","1",8800000,"","オープンフロア","15",,"","","","昭和54年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,400,"2017年第１四半期","未改装",""
1575,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","4",22000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第１四半期","未改装",""
1576,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","5",12000000,"","１Ｋ","20",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第１四半期","未改装",""
1577,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","11",22000000,"","１Ｋ","20",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2017年第１四半期","未改装",""
1578,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","9",57000000,"","３ＬＤＫ","70",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
1579,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","9",21000000,"","１Ｋ","20",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2017年第１四半期","未改装",""
1580,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","4",22000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第１四半期","",""
1581,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","4",19000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","","","",,"商業地域",80,600,"2017年第１四半期","未改装",""
1582,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","5",28000000,"","２Ｋ","30",,"","","","昭和63年","ＲＣ","住宅","住宅","","",,"準工業地域",60,300,"2017年第１四半期","未改装",""
1583,"宅地(土地と建物)","商業地","13104","東京都","新宿区","高田馬場","高田馬場","5",250000000,"","","190",,"不整形","6.0","530","昭和64年","ＲＣ","住宅、事務所","事務所","西","区道",5.0,"商業地域",80,400,"2016年第４四半期","",""
1584,"宅地(土地)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","9",60000000,"3000000","","65",910000,"ほぼ整形","5.4","","","","","","南","私道",3.4,"第１種中高層住居専用地域",60,300,"2016年第４四半期","",""
1585,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","4",42000000,"","１ＬＤＫ","40",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2016年第４四半期","改装済",""
1586,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","9",37000000,"","１ＬＤＫ","35",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
1587,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","11",15000000,"","１Ｋ","20",,"","","","","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2016年第４四半期","未改装",""
1588,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","8",23000000,"","１Ｋ","20",,"","","","平成12年","ＳＲＣ","住宅","その他","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
1589,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",14000000,"","１Ｋ","20",,"","","","昭和55年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第４四半期","未改装",""
1590,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",13000000,"","１Ｋ","20",,"","","","昭和54年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
1591,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","11",50000000,"","２ＬＤＫ","55",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
1592,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","4",18000000,"","１ＤＫ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","未改装",""
1593,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",6000000,"","１Ｋ","20",,"","","","昭和54年","ＳＲＣ","住宅","その他","","",,"商業地域",80,500,"2016年第４四半期","未改装","関係者間取引"
1594,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","1",12000000,"","１Ｒ","25",,"","","","昭和54年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,400,"2016年第４四半期","",""
1595,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","11",45000000,"","２ＬＤＫ","50",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
1596,"宅地(土地と建物)","商業地","13104","東京都","新宿区","高田馬場","高田馬場","",800000000,"","","105",,"長方形","7.0","320","昭和39年","ＲＣ","共同住宅、事務所、店舗","","南","都道",16.0,"商業地域",80,600,"2016年第３四半期","",""
1597,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","9",130000000,"","","220",,"台形","16.0","280","昭和64年","ＲＣ","共同住宅","住宅","南","区道",2.7,"第１種中高層住居専用地域",60,300,"2016年第３四半期","",""
1598,"宅地(土地)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","6",150000000,"2700000","","185",820000,"不整形","12.0","","","","","住宅","北東","区道",3.6,"第１種住居地域",60,300,"2016年第３四半期","",""
1599,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","7",50000000,"","","65",,"ほぼ台形","10.0","140","昭和43年","木造","共同住宅","住宅","南","区道",3.0,"準工業地域",60,300,"2016年第３四半期","",""
1600,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","10",77000000,"","","65",,"ほぼ長方形","6.0","110","平成29年","木造","住宅","住宅","南","私道",3.7,"第１種中高層住居専用地域",60,300,"2016年第３四半期","","私道を含む取引"
1601,"宅地(土地と建物)","商業地","13104","東京都","新宿区","高田馬場","高田馬場","1",76000000,"","","60",,"不整形","5.0","100","平成22年","軽量鉄骨造","住宅","店舗","西","区道",5.4,"商業地域",80,600,"2016年第３四半期","",""
1602,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","4",150000000,"","","125",,"ほぼ長方形","14.0","300","昭和46年","ＲＣ","住宅、共同住宅","その他","南","区道",4.8,"第１種住居地域",60,300,"2016年第３四半期","",""
1603,"宅地(土地)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","0",180000000,"2700000","","210",830000,"不整形","10.8","","","","","住宅","南東","私道",3.4,"近隣商業地域",80,300,"2016年第３四半期","",""
1604,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",21000000,"","１Ｋ","20",,"","","","昭和54年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
1605,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","4",43000000,"","２ＬＤＫ","50",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2016年第３四半期","未改装",""
1606,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","11",37000000,"","１ＬＤＫ","50",,"","","","平成6年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2016年第３四半期","改装済",""
1607,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","5",51000000,"","３ＬＤＫ","65",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"準工業地域",60,300,"2016年第３四半期","改装済",""
1608,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",11000000,"","１Ｋ","20",,"","","","昭和55年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第３四半期","未改装",""
1609,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","3",32000000,"","１ＬＤＫ","40",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2016年第３四半期","未改装",""
1610,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","8",20000000,"","１Ｋ","20",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2016年第３四半期","未改装",""
1611,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","11",24000000,"","１Ｋ","20",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
1612,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",17000000,"","１ＤＫ","40",,"","","","昭和55年","ＲＣ","住宅","","","",,"商業地域",80,400,"2016年第３四半期","未改装",""
1613,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","9",20000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2016年第３四半期","改装済",""
1614,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","8",250000000,"","","620",,"袋地等","5.5","510","平成20年","軽量鉄骨造","共同住宅","住宅","東","私道",3.4,"第１種住居地域",60,300,"2016年第２四半期","","私道を含む取引"
1615,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","9",77000000,"","","125",,"長方形","7.5","210","昭和64年","木造","共同住宅、倉庫","","南","区道",2.7,"第１種中高層住居専用地域",60,300,"2016年第２四半期","",""
1616,"宅地(土地)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","7",45000000,"2700000","","55",820000,"長方形","4.6","","","","","住宅","南","区道",2.4,"第１種住居地域",60,300,"2016年第２四半期","",""
1617,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","10",25000000,"","","45",,"正方形","6.7","50","昭和56年","木造","住宅","住宅","南西","区道",2.7,"第１種住居地域",60,300,"2016年第２四半期","",""
1618,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","7",57000000,"","","100",,"長方形","15.0","75","昭和41年","木造","共同住宅","住宅","東","区道",4.3,"準工業地域",60,300,"2016年第２四半期","",""
1619,"宅地(土地)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","9",67000000,"1900000","","115",590000,"ほぼ長方形","5.2","","","","","住宅","南西","区道",3.7,"第１種住居地域",60,300,"2016年第２四半期","",""
1620,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",27000000,"","１Ｋ","25",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第２四半期","未改装",""
1621,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","10",43000000,"","２ＬＤＫ","50",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2016年第２四半期","未改装",""
1622,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","8",75000000,"","２ＤＫ","90",,"","","","昭和57年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","改装済",""
1623,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","3",9000000,"","１Ｋ","20",,"","","","昭和59年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,400,"2016年第２四半期","未改装",""
1624,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","8",17000000,"","１Ｋ","20",,"","","","平成12年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第２四半期","未改装",""
1625,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","5",12000000,"","１Ｋ","15",,"","","","昭和60年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第２四半期","未改装",""
1626,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","5",19000000,"","１Ｋ","20",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第２四半期","未改装",""
1627,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","3",49000000,"","２ＬＤＫ","50",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第２四半期","",""
1628,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","4",650000000,"","","640",,"ほぼ長方形","29.6","980","平成8年","ＲＣ","共同住宅","住宅","南西","区道",3.5,"第１種中高層住居専用地域",60,300,"2016年第１四半期","",""
1629,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","9",370000000,"","","240",,"不整形","14.0","460","平成27年","鉄骨造","共同住宅","住宅","北西","区道",5.8,"第１種住居地域",60,400,"2016年第１四半期","",""
1630,"宅地(土地)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","7",110000000,"3200000","","110",970000,"ほぼ長方形","6.9","","","","","住宅","西","農道",2.6,"第１種住居地域",60,300,"2016年第１四半期","",""
1631,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","6",58000000,"","","45",,"ほぼ長方形","4.6","70","平成28年","木造","住宅","住宅","南東","私道",3.7,"第１種中高層住居専用地域",60,300,"2016年第１四半期","",""
1632,"宅地(土地と建物)","商業地","13104","東京都","新宿区","高田馬場","高田馬場","4",330000000,"","","170",,"ほぼ台形","18.0","550","昭和61年","ＲＣ","事務所","その他","北西","区道",5.5,"商業地域",80,400,"2016年第１四半期","",""
1633,"宅地(土地)","住宅地","13104","東京都","新宿区","高田馬場","高田馬場","7",140000000,"2700000","","165",810000,"ほぼ台形","12.0","","","","","住宅","東","区道",3.7,"商業地域",80,500,"2016年第１四半期","",""
1634,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","5",12000000,"","１ＤＫ","20",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第１四半期","未改装",""
1635,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",15000000,"","１Ｋ","20",,"","","","昭和54年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","改装済",""
1636,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","1",45000000,"","２ＬＤＫ","65",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2016年第１四半期","未改装",""
1637,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","1",49000000,"","１ＬＤＫ","65",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2016年第１四半期","改装済",""
1638,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","1",39000000,"","２ＬＤＫ","65",,"","","","平成3年","ＲＣ","住宅","店舗","","",,"第１種中高層住居専用地域",60,300,"2016年第１四半期","未改装",""
1639,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","1",37000000,"","１ＬＤＫ","45",,"","","","平成3年","ＲＣ","住宅","事務所","","",,"第１種中高層住居専用地域",60,300,"2016年第１四半期","改装済",""
1640,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","8",26000000,"","","25",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2016年第１四半期","未改装",""
1641,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","2",12000000,"","","25",,"","","","昭和54年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,500,"2016年第１四半期","未改装",""
1642,"中古マンション等","","13104","東京都","新宿区","高田馬場","高田馬場","11",15000000,"","１Ｋ","20",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2016年第１四半期","未改装",""
1643,"中古マンション等","","13104","東京都","新宿区","高田馬場","西早稲田","3",26000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","","住宅","","",,"商業地域",80,600,"2018年第３四半期","未改装",""
1644,"中古マンション等","","13104","東京都","新宿区","高田馬場","西早稲田","1",24000000,"","１Ｋ","20",,"","","","平成18年","ＲＣ","","住宅","","",,"商業地域",80,600,"2018年第２四半期","未改装",""
1645,"中古マンション等","","13104","東京都","新宿区","高田馬場","西早稲田","3",17000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第２四半期","",""
1646,"中古マンション等","","13104","東京都","新宿区","高田馬場","西早稲田","1",19000000,"","１Ｋ","20",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第１四半期","",""
1647,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","西早稲田","4",720000000,"","","920",,"不整形","43.5","1500","昭和62年","ＲＣ","共同住宅","住宅","南西","私道",4.0,"第１種中高層住居専用地域",60,300,"2017年第４四半期","",""
1648,"中古マンション等","","13104","東京都","新宿区","高田馬場","西早稲田","3",16000000,"","１Ｋ","25",,"","","","昭和57年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第３四半期","未改装",""
1649,"中古マンション等","","13104","東京都","新宿区","高田馬場","西早稲田","1",22000000,"","１Ｋ","15",,"","","","平成18年","ＲＣ","住宅","その他","","",,"商業地域",80,600,"2017年第１四半期","改装済",""
1650,"中古マンション等","","13104","東京都","新宿区","高田馬場","西早稲田","1",16000000,"","１Ｋ","25",,"","","","昭和48年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第１四半期","改装済",""
1651,"中古マンション等","","13104","東京都","新宿区","高田馬場","西早稲田","2",11000000,"","１Ｋ","25",,"","","","昭和48年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","未改装",""
1652,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","高田馬場","西早稲田","4",45000000,"","","45",,"ほぼ台形","1.9","70","平成10年","木造","住宅","住宅","北西","区道",3.5,"第１種中高層住居専用地域",60,300,"2016年第３四半期","",""
1653,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","1",79000000,"","２ＬＤＫ","70",,"","","","平成19年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第４四半期","改装済",""
1654,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","1",49000000,"","１ＬＤＫ","40",,"","","","平成19年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
1655,"宅地(土地と建物)","商業地","13104","東京都","新宿区","箪笥町","牛込神楽坂","2",110000000,"","","70",,"ほぼ長方形","","70","","木造","住宅","住宅","接面道路無","",,"商業地域",80,500,"2017年第４四半期","","私道を含む取引"
1656,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","1",14000000,"","１Ｋ","20",,"","","","昭和62年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
1657,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","1",46000000,"","１ＬＤＫ","40",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","改装済",""
1658,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","1",14000000,"","１Ｋ","15",,"","","","昭和62年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
1659,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","1",26000000,"","１ＤＫ","25",,"","","","昭和62年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
1660,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","1",37000000,"","１ＤＫ","40",,"","","","平成19年","ＲＣ","住宅","その他","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
1661,"宅地(土地と建物)","商業地","13104","東京都","新宿区","箪笥町","牛込神楽坂","2",160000000,"","","155",,"ほぼ長方形","5.6","350","昭和60年","鉄骨造","住宅、事務所、店舗","住宅","南東","都道",16.5,"商業地域",80,500,"2016年第４四半期","",""
1662,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","1",25000000,"","１Ｋ","25",,"","","","昭和62年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
1663,"宅地(土地)","住宅地","13104","東京都","新宿区","箪笥町","牛込神楽坂","3",72000000,"4300000","","55",1300000,"長方形","9.1","","","","","住宅","西","区道",3.6,"商業地域",80,500,"2016年第１四半期","",""
1664,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","0",18000000,"","１Ｋ","20",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","未改装",""
1665,"中古マンション等","","13104","東京都","新宿区","箪笥町","牛込神楽坂","1",42000000,"","１ＬＤＫ","40",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","改装済",""
1666,"中古マンション等","","13104","東京都","新宿区","築地町","神楽坂","4",32000000,"","１ＬＤＫ","40",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"準工業地域",60,300,"2017年第４四半期","未改装",""
1667,"中古マンション等","","13104","東京都","新宿区","築地町","神楽坂","4",46000000,"","１ＬＤＫ","40",,"","","","平成17年","ＲＣ","","住宅","","",,"準工業地域",60,300,"2017年第２四半期","未改装",""
1668,"中古マンション等","","13104","東京都","新宿区","築地町","神楽坂","5",40000000,"","２ＬＤＫ","55",,"","","","平成17年","ＲＣ","住宅","その他","","",,"準工業地域",60,300,"2017年第１四半期","未改装",""
1669,"中古マンション等","","13104","東京都","新宿区","築地町","神楽坂","4",38000000,"","１ＤＫ","40",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"準工業地域",60,300,"2016年第３四半期","未改装",""
1670,"宅地(土地と建物)","商業地","13104","東京都","新宿区","津久戸町","飯田橋","5",62000000,"","","100",,"ほぼ長方形","","95","昭和35年","木造","住宅","住宅","東","私道",2.7,"商業地域",80,500,"2017年第３四半期","",""
1671,"宅地(土地)","住宅地","13104","東京都","新宿区","筑土八幡町","飯田橋","8",42000000,"1300000","","105",400000,"袋地等","2.0","","","","","","東","区道",6.0,"第２種中高層住居専用地域",60,300,"2018年第４四半期","",""
1672,"中古マンション等","","13104","東京都","新宿区","筑土八幡町","飯田橋","6",82000000,"","３ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,300,"2018年第１四半期","",""
1673,"宅地(土地)","商業地","13104","東京都","新宿区","筑土八幡町","飯田橋","7",97000000,"4000000","","80",1200000,"長方形","6.2","","","","","その他","東","区道",10.6,"第２種住居地域",60,300,"2017年第３四半期","",""
1674,"中古マンション等","","13104","東京都","新宿区","筑土八幡町","神楽坂","8",38000000,"","３ＬＤＫ","55",,"","","","昭和54年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2018年第３四半期","未改装",""
1675,"中古マンション等","","13104","東京都","新宿区","筑土八幡町","神楽坂","8",39000000,"","２ＬＤＫ","55",,"","","","昭和54年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2018年第２四半期","未改装",""
1676,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","筑土八幡町","神楽坂","7",79000000,"","","90",,"不整形","","75","平成29年","木造","","住宅","北東","私道",2.8,"第２種中高層住居専用地域",60,300,"2017年第３四半期","",""
1677,"中古マンション等","","13104","東京都","新宿区","筑土八幡町","神楽坂","6",28000000,"","３ＬＤＫ","55",,"","","","昭和54年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2017年第３四半期","",""
1678,"中古マンション等","","13104","東京都","新宿区","筑土八幡町","神楽坂","8",44000000,"","","55",,"","","","昭和54年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第４四半期","改装済",""
1679,"中古マンション等","","13104","東京都","新宿区","筑土八幡町","神楽坂","8",31000000,"","２ＬＤＫ","55",,"","","","昭和54年","ＲＣ","住宅","その他","","",,"第２種中高層住居専用地域",60,300,"2016年第３四半期","未改装",""
1680,"中古マンション等","","13104","東京都","新宿区","天神町","神楽坂","2",55000000,"","２ＬＤＫ","55",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
1681,"中古マンション等","","13104","東京都","新宿区","天神町","神楽坂","4",24000000,"","１Ｋ","15",,"","","","平成12年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第１四半期","",""
1682,"中古マンション等","","13104","東京都","新宿区","天神町","神楽坂","4",52000000,"","２ＬＤＫ","50",,"","","","平成11年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第１四半期","",""
