"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
368,"中古マンション等","","13114","東京都","中野区","上高田","落合(東京)","6",16000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","","","",,"第１種低層住居専用地域",60,150,"2016年第４四半期","未改装",""
369,"中古マンション等","","13114","東京都","中野区","上高田","中井","9",16000000,"","２ＬＤＫ","50",,"","","","昭和45年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第４四半期","未改装",""
370,"中古マンション等","","13114","東京都","中野区","上高田","中井","7",22000000,"","１Ｋ","25",,"","","","平成19年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2018年第２四半期","未改装",""
371,"中古マンション等","","13114","東京都","中野区","上高田","中井","8",44000000,"","３ＬＤＫ","55",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2018年第１四半期","改装済",""
372,"宅地(土地と建物)","住宅地","13114","東京都","中野区","上高田","中井","7",190000000,"","","210",,"ほぼ長方形","9.5","410","平成8年","ＲＣ","共同住宅","住宅","北","区道",5.7,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
373,"宅地(土地)","住宅地","13114","東京都","中野区","上高田","中井","9",17000000,"1600000","","35",490000,"ほぼ整形","4.9","","","","","住宅","北","区道",6.2,"第１種住居地域",60,200,"2017年第１四半期","",""
374,"中古マンション等","","13114","東京都","中野区","上高田","中井","8",15000000,"","１Ｒ","20",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第３四半期","",""
375,"中古マンション等","","13114","東京都","中野区","上高田","中井","9",15000000,"","１Ｋ","35",,"","","","昭和45年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第１四半期","未改装",""
376,"宅地(土地と建物)","住宅地","13114","東京都","中野区","上高田","中野(東京)","13",35000000,"","","70",,"長方形","6.2","100","昭和59年","木造","住宅","住宅","南東","区道",3.3,"近隣商業地域",80,300,"2016年第２四半期","",""
377,"宅地(土地と建物)","住宅地","13114","東京都","中野区","上高田","東中野","11",80000000,"","","85",,"ほぼ長方形","6.7","90","平成18年","木造","共同住宅","住宅","西","私道",4.0,"第１種低層住居専用地域",60,150,"2017年第４四半期","",""
378,"宅地(土地と建物)","住宅地","13114","東京都","中野区","上高田","東中野","11",36000000,"","","105",,"ほぼ整形","","120","昭和41年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",60,150,"2016年第４四半期","",""
379,"宅地(土地と建物)","住宅地","13114","東京都","中野区","上高田","東中野","7",99000000,"","","130",,"ほぼ長方形","8.1","100","平成28年","木造","共同住宅","その他","東","私道",2.5,"近隣商業地域",80,500,"2016年第２四半期","",""
380,"中古マンション等","","13114","東京都","中野区","上高田","東中野","8",43000000,"","２ＬＤＫ","50",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2016年第１四半期","改装済",""
381,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","11",55000000,"","","125",,"ほぼ長方形","7.0","80","平成30年","木造","住宅","住宅","南","区道",3.6,"第１種低層住居専用地域",50,150,"2018年第４四半期","","私道を含む取引"
382,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","8",83000000,"","","100",,"台形","6.5","95","平成30年","木造","住宅","住宅","北西","区道",5.4,"第１種低層住居専用地域",50,150,"2018年第４四半期","",""
383,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","2",380000000,"","","300",,"ほぼ長方形","12.7","740","平成12年","ＲＣ","共同住宅、事務所、店舗","住宅","東","区道",4.2,"近隣商業地域",80,300,"2018年第４四半期","","私道を含む取引"
384,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","4",52000000,"","","95",,"ほぼ正方形","9.6","80","平成6年","軽量鉄骨造","住宅","住宅","東","私道",3.7,"第１種低層住居専用地域",50,150,"2018年第４四半期","",""
385,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","10",38000000,"","","90",,"ほぼ長方形","","75","昭和61年","木造","共同住宅","住宅","北西","私道",3.6,"第１種低層住居専用地域",50,150,"2018年第４四半期","",""
386,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","8",38000000,"","２ＬＤＫ","55",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2018年第４四半期","改装済",""
387,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",20000000,"","１Ｋ","20",,"","","","平成22年","ＲＣ","","住宅","","",,"第１種住居地域",60,300,"2018年第４四半期","未改装",""
388,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","10",37000000,"","","125",,"不整形","15.6","55","昭和32年","木造","住宅","その他","北東","区道",3.9,"第１種低層住居専用地域",50,150,"2018年第３四半期","",""
389,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","11",47000000,"","","75",,"袋地等","","75","平成30年","木造","住宅","住宅","西","私道",2.3,"第１種低層住居専用地域",50,150,"2018年第３四半期","","私道を含む取引"
390,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","7",57000000,"","","95",,"ほぼ長方形","6.4","90","平成17年","木造","住宅","住宅","西","区道",3.8,"第１種低層住居専用地域",50,150,"2018年第３四半期","",""
391,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","5",62000000,"","３ＬＤＫ","75",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2018年第３四半期","未改装",""
392,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","3",56000000,"","３ＬＤＫ","65",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2018年第３四半期","改装済",""
393,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",9500000,"","１Ｋ","15",,"","","","昭和64年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第３四半期","改装済",""
394,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",19000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2018年第２四半期","未改装",""
395,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",16000000,"","１Ｋ","20",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2018年第２四半期","未改装",""
396,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","7",87000000,"1000000","","280",320000,"不整形","24.0","","","","","","南西","区道",5.1,"第１種低層住居専用地域",50,150,"2018年第１四半期","",""
397,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","8",51000000,"","","100",,"ほぼ整形","8.4","65","昭和45年","木造","住宅","住宅","南","区道",3.5,"第１種低層住居専用地域",50,150,"2018年第１四半期","",""
398,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","6",100000000,"","","250",,"ほぼ長方形","15.6","190","平成8年","軽量鉄骨造","共同住宅","住宅","北","区道",4.5,"第１種低層住居専用地域",50,150,"2018年第１四半期","",""
399,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","7",100000000,"","","185",,"長方形","11.3","240","平成7年","木造","住宅","住宅","南","区道",5.4,"第１種低層住居専用地域",50,150,"2018年第１四半期","",""
400,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","9",37000000,"","","90",,"袋地等","2.5","75","昭和53年","木造","住宅","住宅","南","道路",,"第１種低層住居専用地域",50,150,"2018年第１四半期","",""
401,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","2",110000000,"","","110",,"ほぼ長方形","7.2","100","平成30年","木造","共同住宅","住宅","南","区道",4.0,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
402,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","7",56000000,"","","100",,"不整形","3.4","90","平成30年","木造","住宅","住宅","南東","私道",4.0,"第１種低層住居専用地域",50,150,"2018年第１四半期","","私道を含む取引"
403,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","5",56000000,"","３ＬＤＫ","70",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2018年第１四半期","未改装",""
404,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","9",26000000,"","","35",,"","","","平成19年","ＲＣ","","住宅","","",,"第１種低層住居専用地域",50,150,"2018年第１四半期","",""
405,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",25000000,"","","40",,"","","","平成15年","ＲＣ","","住宅","","",,"近隣商業地域",80,300,"2018年第１四半期","",""
406,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",15000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2018年第１四半期","未改装",""
407,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","9",50000000,"1200000","","140",360000,"ほぼ正方形","10.5","","","","","住宅","南東","区道",5.4,"第１種低層住居専用地域",50,150,"2017年第４四半期","",""
408,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","3",140000000,"1500000","","300",450000,"ほぼ長方形","16.0","","","","","住宅","東","区道",3.5,"第１種低層住居専用地域",50,150,"2017年第４四半期","",""
409,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","10",53000000,"","","80",,"長方形","5.5","100","平成29年","木造","住宅","住宅","南","区道",4.0,"第１種低層住居専用地域",50,150,"2017年第４四半期","",""
410,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","9",17000000,"","１Ｋ","20",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2017年第４四半期","未改装",""
411,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",14000000,"","１Ｋ","20",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2017年第４四半期","",""
412,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",16000000,"","１Ｋ","20",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2017年第４四半期","未改装",""
413,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",15000000,"","","20",,"","","","平成17年","ＲＣ","","","","",,"第１種住居地域",60,300,"2017年第４四半期","",""
414,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","9",16000000,"","１Ｋ","20",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2017年第４四半期","",""
415,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","7",340000000,"","","170",,"不整形","16.2","530","平成27年","ＲＣ","共同住宅","住宅","北東","都道",15.0,"第１種住居地域",60,300,"2017年第３四半期","",""
416,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","3",58000000,"1700000","","115",520000,"ほぼ長方形","7.1","","","","","","南","区道",3.8,"第１種低層住居専用地域",50,150,"2017年第３四半期","",""
417,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","2",110000000,"1600000","","230",480000,"ほぼ長方形","17.5","","","","","住宅","北","区道",6.2,"第１種低層住居専用地域",50,150,"2017年第３四半期","",""
418,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",5000000,"","１Ｒ","15",,"","","","昭和64年","ＲＣ","住宅","","","",,"近隣商業地域",80,300,"2017年第３四半期","未改装",""
419,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","9",17000000,"","１Ｋ","20",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2017年第３四半期","未改装",""
420,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","4",27000000,"","１ＬＤＫ","45",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2017年第３四半期","未改装",""
421,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","9",21000000,"","","20",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2017年第３四半期","",""
422,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",24000000,"","１ＬＤＫ","35",,"","","","平成17年","ＲＣ","","住宅","","",,"第１種住居地域",60,300,"2017年第３四半期","未改装",""
423,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","5",17000000,"","","45",,"ほぼ長方形","5.0","50","昭和54年","木造","住宅","住宅","西","私道",3.0,"第１種低層住居専用地域",60,150,"2017年第２四半期","",""
424,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","6",50000000,"","","70",,"ほぼ長方形","","95","平成29年","木造","住宅","住宅","北西","道路",,"第１種低層住居専用地域",50,150,"2017年第２四半期","",""
425,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","5",22000000,"","１Ｋ","20",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2017年第２四半期","未改装",""
426,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",20000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2017年第２四半期","未改装",""
427,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","4",110000000,"","","145",,"不整形","6.2","145","平成29年","木造","共同住宅","住宅","北","私道",4.0,"第１種低層住居専用地域",50,150,"2017年第１四半期","",""
428,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","8",150000000,"","","390",,"ほぼ長方形","15.0","370","昭和52年","木造","共同住宅","住宅","南西","区道",5.3,"第１種低層住居専用地域",50,150,"2017年第１四半期","",""
429,"宅地(土地と建物)","商業地","13114","東京都","中野区","鷺宮","鷺ノ宮","6",160000000,"","","95",,"ほぼ長方形","7.0","260","平成27年","ＲＣ","共同住宅","その他","北","都道",15.0,"近隣商業地域",80,300,"2017年第１四半期","",""
430,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",18000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2017年第１四半期","未改装",""
431,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","9",18000000,"","１Ｋ","20",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2017年第１四半期","未改装",""
432,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","8",30000000,"","３ＬＤＫ","60",,"","","","平成8年","ＲＣ","住宅","その他","","",,"第１種低層住居専用地域",50,150,"2017年第１四半期","未改装",""
433,"宅地(土地と建物)","商業地","13114","東京都","中野区","鷺宮","鷺ノ宮","3",260000000,"","","145",,"不整形","5.9","290","平成28年","ＲＣ","共同住宅、その他","その他","東","都道",16.0,"近隣商業地域",80,300,"2016年第４四半期","",""
434,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","7",52000000,"","","70",,"ほぼ長方形","7.9","75","平成26年","木造","住宅","住宅","南西","区道",4.6,"第１種低層住居専用地域",50,150,"2016年第４四半期","",""
435,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","10",74000000,"","","120",,"不整形","15.3","65","昭和35年","木造","住宅、店舗","その他","北東","区道",4.0,"第１種低層住居専用地域",50,150,"2016年第４四半期","",""
436,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","9",31000000,"1300000","","80",390000,"ほぼ長方形","5.5","","","","","住宅","南","区道",2.9,"第１種低層住居専用地域",50,150,"2016年第４四半期","",""
437,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","7",50000000,"","","75",,"ほぼ長方形","5.2","75","平成28年","木造","住宅","住宅","東","私道",3.6,"第１種低層住居専用地域",50,150,"2016年第４四半期","",""
438,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","4",110000000,"","","115",,"ほぼ長方形","7.5","105","平成29年","木造","共同住宅","住宅","北東","私道",3.7,"第１種低層住居専用地域",50,150,"2016年第４四半期","",""
439,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",23000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2016年第４四半期","未改装",""
440,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",20000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2016年第４四半期","改装済",""
441,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",18000000,"","１Ｋ","20",,"","","","平成15年","ＲＣ","住宅","その他","","",,"近隣商業地域",80,300,"2016年第３四半期","未改装",""
442,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",15000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2016年第３四半期","未改装",""
443,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","9",15000000,"","１Ｋ","20",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2016年第３四半期","未改装",""
444,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","2",250000000,"","","95",,"ほぼ正方形","9.3","240","平成28年","ＲＣ","共同住宅","住宅","北","区道",6.0,"近隣商業地域",80,300,"2016年第２四半期","",""
445,"宅地(土地と建物)","商業地","13114","東京都","中野区","鷺宮","鷺ノ宮","2",36000000,"","","70",,"長方形","4.3","140","昭和38年","木造","住宅、倉庫、店舗","店舗","東","都道",11.0,"近隣商業地域",80,300,"2016年第２四半期","",""
446,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","4",26000000,"","","40",,"長方形","5.5","50","昭和54年","木造","住宅","その他","西","私道",3.0,"近隣商業地域",80,300,"2016年第２四半期","",""
447,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","4",27000000,"","","80",,"袋地等","2.3","70","昭和51年","木造","住宅","住宅","北西","区道",5.5,"第１種低層住居専用地域",50,150,"2016年第２四半期","",""
448,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","9",22000000,"","１Ｋ","20",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2016年第２四半期","",""
449,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","6",14000000,"","１Ｋ","20",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第２四半期","未改装",""
450,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","8",20000000,"","１ＤＫ","35",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2016年第２四半期","",""
451,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","鷺ノ宮","3",120000000,"1500000","","250",450000,"ほぼ長方形","11.7","","","","","住宅","南","私道",4.0,"第１種低層住居専用地域",60,150,"2016年第１四半期","",""
452,"中古マンション等","","13114","東京都","中野区","鷺宮","鷺ノ宮","9",19000000,"","１Ｋ","20",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2016年第１四半期","未改装",""
453,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","下井草","6",52000000,"","","85",,"袋地等","2.5","75","平成30年","木造","住宅","","東","道路",4.0,"第１種低層住居専用地域",50,150,"2018年第４四半期","",""
454,"中古マンション等","","13114","東京都","中野区","鷺宮","下井草","8",52000000,"","３ＬＤＫ","70",,"","","","平成23年","ＲＣ","住宅","","","",,"第１種低層住居専用地域",50,150,"2018年第４四半期","未改装",""
455,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","下井草","11",50000000,"","","90",,"ほぼ長方形","","85","平成25年","木造","住宅","住宅","東","私道",4.0,"第１種低層住居専用地域",50,150,"2018年第３四半期","",""
456,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","下井草","7",52000000,"","","70",,"ほぼ長方形","","70","平成30年","木造","住宅","住宅","南東","道路",3.8,"第１種低層住居専用地域",50,150,"2018年第３四半期","","私道を含む取引"
457,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","下井草","5",54000000,"","","90",,"ほぼ長方形","5.3","90","平成30年","木造","住宅","住宅","南","区道",4.0,"第１種低層住居専用地域",50,150,"2018年第３四半期","",""
458,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","下井草","10",20000000,"900000","","75",270000,"ほぼ長方形","","","","","","","南西","私道",4.0,"第１種低層住居専用地域",50,150,"2018年第１四半期","","私道を含む取引"
459,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","下井草","7",93000000,"1300000","","230",410000,"ほぼ整形","","","","","","住宅","南東","道路",4.0,"第１種低層住居専用地域",50,150,"2017年第４四半期","",""
460,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","下井草","10",67000000,"","","140",,"ほぼ長方形","11.4","160","平成3年","木造","住宅","住宅","南","区道",5.5,"第１種低層住居専用地域",50,150,"2017年第４四半期","",""
461,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","下井草","9",69000000,"","","90",,"ほぼ長方形","6.6","90","平成29年","木造","住宅","住宅","西","区道",4.0,"第１種低層住居専用地域",50,150,"2017年第４四半期","",""
462,"中古マンション等","","13114","東京都","中野区","鷺宮","下井草","10",44000000,"","３ＬＤＫ","65",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2017年第４四半期","改装済",""
463,"中古マンション等","","13114","東京都","中野区","鷺宮","下井草","10",40000000,"","３ＬＤＫ","65",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2017年第４四半期","未改装",""
464,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","下井草","8",30000000,"","","55",,"ほぼ長方形","5.4","80","平成9年","木造","住宅","住宅","北西","区道",4.0,"第１種低層住居専用地域",50,150,"2017年第３四半期","",""
465,"中古マンション等","","13114","東京都","中野区","鷺宮","下井草","13",38000000,"","３ＬＤＫ","65",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2017年第３四半期","",""
466,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","下井草","7",30000000,"1100000","","90",340000,"不整形","3.0","","","","","","東","区道",4.0,"第１種低層住居専用地域",50,150,"2017年第２四半期","",""
467,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","下井草","7",180000000,"","","340",,"ほぼ長方形","14.0","340","平成2年","鉄骨造","共同住宅","住宅","南","区道",4.0,"第１種低層住居専用地域",50,150,"2017年第１四半期","",""
468,"中古マンション等","","13114","東京都","中野区","鷺宮","下井草","13",32000000,"","３ＬＤＫ","65",,"","","","平成12年","ＲＣ","住宅","その他","","",,"第１種住居地域",60,300,"2017年第１四半期","未改装",""
469,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","下井草","8",47000000,"","","85",,"ほぼ長方形","5.8","90","平成15年","木造","住宅","住宅","北西","区道",4.0,"第１種低層住居専用地域",60,150,"2016年第４四半期","",""
470,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","下井草","11",65000000,"1300000","","160",410000,"長方形","8.6","","","","","住宅","西","区道",2.7,"第１種低層住居専用地域",50,150,"2016年第２四半期","",""
471,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","下井草","11",65000000,"1300000","","160",410000,"長方形","8.6","","","","","住宅","西","区道",2.7,"第１種低層住居専用地域",50,150,"2016年第２四半期","",""
472,"中古マンション等","","13114","東京都","中野区","鷺宮","下井草","9",21000000,"","１Ｋ","25",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2016年第１四半期","未改装",""
473,"中古マンション等","","13114","東京都","中野区","鷺宮","下井草","7",36000000,"","２ＬＤＫ","55",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2016年第１四半期","未改装",""
474,"中古マンション等","","13114","東京都","中野区","鷺宮","都立家政","7",16000000,"","１Ｋ","20",,"","","","平成21年","ＲＣ","","住宅","","",,"近隣商業地域",80,300,"2018年第４四半期","改装済",""
475,"宅地(土地)","住宅地","13114","東京都","中野区","鷺宮","都立家政","2",60000000,"1500000","","130",450000,"ほぼ台形","5.6","","","","","住宅","東","区道",3.6,"第１種低層住居専用地域",50,150,"2018年第３四半期","",""
476,"中古マンション等","","13114","東京都","中野区","鷺宮","都立家政","6",34000000,"","３ＬＤＫ","60",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種住居地域",,,"2018年第３四半期","",""
477,"宅地(土地と建物)","商業地","13114","東京都","中野区","鷺宮","都立家政","5",550000000,"","","220",,"ほぼ長方形","9.0","670","平成29年","ＲＣ","共同住宅","","北東","都道",15.0,"近隣商業地域",80,300,"2018年第２四半期","",""
478,"中古マンション等","","13114","東京都","中野区","鷺宮","都立家政","6",40000000,"","３ＬＤＫ","60",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第２四半期","改装済",""
479,"中古マンション等","","13114","東京都","中野区","鷺宮","都立家政","6",29000000,"","２ＤＫ","40",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第２四半期","未改装",""
480,"中古マンション等","","13114","東京都","中野区","鷺宮","都立家政","7",16000000,"","１Ｋ","25",,"","","","平成21年","ＲＣ","住宅","","","",,"近隣商業地域",80,300,"2018年第２四半期","",""
481,"中古マンション等","","13114","東京都","中野区","鷺宮","都立家政","7",22000000,"","１Ｋ","20",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第２四半期","未改装",""
482,"中古マンション等","","13114","東京都","中野区","鷺宮","都立家政","4",24000000,"","１Ｋ","15",,"","","","平成22年","ＲＣ","","その他","","",,"近隣商業地域",80,300,"2018年第１四半期","未改装",""
483,"中古マンション等","","13114","東京都","中野区","鷺宮","都立家政","4",25000000,"","","35",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第１四半期","",""
484,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","都立家政","1",53000000,"","","85",,"ほぼ長方形","7.0","110","平成5年","木造","共同住宅","住宅","西","区道",4.0,"第１種低層住居専用地域",50,150,"2017年第４四半期","",""
485,"宅地(土地と建物)","住宅地","13114","東京都","中野区","鷺宮","都立家政","4",75000000,"","","165",,"袋地等","","","昭和63年","","","住宅","東","道路",,"第１種低層住居専用地域",50,150,"2017年第４四半期","",""
