"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
538,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","9",91000000,"1900000","","160",580000,"長方形","12.2","","","","","住宅","東","市道",3.6,"第１種低層住居専用地域",50,100,"2017年第２四半期","",""
539,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","28",87000000,"","","175",,"長方形","10.9","390","昭和48年","ＲＣ","共同住宅、事務所、倉庫","倉庫","東","市道",12.0,"準工業地域",60,200,"2017年第２四半期","",""
540,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","4",75000000,"","４ＬＤＫ","110",,"","","","平成4年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第２四半期","未改装",""
541,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","11",47000000,"","２ＬＤＫ","55",,"","","","平成7年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第２四半期","改装済",""
542,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","11",39000000,"","","55",,"","","","平成7年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第２四半期","未改装",""
543,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","10",6700000,"","","15",,"","","","昭和61年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第２四半期","",""
544,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","30分?60分",37000000,"","３ＬＤＫ","65",,"","","","平成14年","ＲＣ","住宅","その他","","",,"準工業地域",60,200,"2017年第２四半期","未改装",""
545,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","27",45000000,"","３ＬＤＫ","65",,"","","","","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第２四半期","未改装",""
546,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","21",39000000,"","３ＬＤＫ","65",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第２四半期","未改装",""
547,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","17",39000000,"","３ＬＤＫ","60",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第２四半期","",""
548,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","4",11000000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","","住宅","","",,"商業地域",80,500,"2017年第２四半期","未改装",""
549,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","24",41000000,"","３ＬＤＫ","70",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第２四半期","未改装",""
550,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","4",50000000,"","２ＬＤＫ＋Ｓ","60",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第２四半期","未改装",""
551,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","14",37000000,"","３ＬＤＫ","65",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第２四半期","未改装",""
552,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","20",31000000,"","２ＬＤＫ","55",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第２四半期","未改装",""
553,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","21",110000000,"1500000","","240",460000,"台形","10.8","","","","","その他","南","市道",9.8,"第１種住居地域",60,200,"2017年第１四半期","",""
554,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","29",360000000,"1200000","","1000",360000,"不整形","11.3","","","","","その他","南","都道",9.0,"準工業地域",60,200,"2017年第１四半期","",""
555,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","20",2000000000,"","","2000㎡以上",,"ほぼ長方形","50.0m以上","2000㎡以上","","","","住宅","東","市道",5.0,"第１種住居地域",60,200,"2017年第１四半期","",""
556,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","7",93000000,"","","115",,"長方形","10.0","175","平成10年","ＲＣ","共同住宅","住宅","北","市道",5.0,"第１種住居地域",60,200,"2017年第１四半期","","私道を含む取引"
557,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","30分?60分",49000000,"","３ＬＤＫ","80",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第１四半期","未改装",""
558,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","8",40000000,"","１Ｋ","45",,"","","","平成3年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","改装済",""
559,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","8",53000000,"","１ＬＤＫ","60",,"","","","平成3年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","改装済",""
560,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","6",12000000,"","１Ｋ","15",,"","","","昭和62年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","改装済",""
561,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","7",8000000,"","１Ｋ","25",,"","","","平成2年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
562,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","25",40000000,"","３ＬＤＫ","70",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第１四半期","改装済",""
563,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","24",11000000000,"","","2000㎡以上",,"不整形","50.0m以上","630","平成4年","ＲＣ","その他","住宅","北","都道",9.0,"工業地域",60,200,"2016年第４四半期","",""
564,"宅地(土地と建物)","商業地","13204","東京都","三鷹市","下連雀","三鷹","3",370000000,"","","260",,"ほぼ長方形","21.0","620","昭和64年","ＲＣ","共同住宅、店舗","店舗","東","市道",3.7,"商業地域",80,500,"2016年第４四半期","",""
565,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","19",35000000,"","","70",,"長方形","6.5","65","平成17年","木造","住宅","住宅","東","私道",4.0,"第１種住居地域",60,200,"2016年第４四半期","","私道を含む取引"
566,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","11",52000000,"","","85",,"袋地等","2.4","70","平成12年","木造","住宅","住宅","東","市道",5.0,"第１種低層住居専用地域",50,100,"2016年第４四半期","",""
567,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","9",83000000,"1800000","","150",560000,"長方形","7.6","","","","","住宅","西","市道",4.0,"第１種低層住居専用地域",50,100,"2016年第４四半期","",""
568,"宅地(土地)","商業地","13204","東京都","三鷹市","下連雀","三鷹","14",34000000,"1600000","","70",480000,"長方形","5.4","","","","","","北","市道",5.4,"近隣商業地域",80,200,"2016年第４四半期","",""
569,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","6",52000000,"","２ＬＤＫ","70",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
570,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","28",33000000,"","３ＬＤＫ","60",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第４四半期","未改装",""
571,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","10",9000000,"","１ＤＫ","15",,"","","","平成6年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2016年第４四半期","未改装",""
572,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","4",33000000,"","１ＬＤＫ","30",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
573,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","9",88000000,"","３ＬＤＫ","70",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第４四半期","未改装",""
574,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","19",6200000,"","１Ｋ","20",,"","","","昭和59年","ＲＣ","住宅","その他","","",,"準工業地域",60,200,"2016年第４四半期","未改装",""
575,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","4",6200000,"","１Ｋ","10",,"","","","昭和60年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
576,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","28",47000000,"","４ＬＤＫ","90",,"","","","昭和57年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第４四半期","改装済",""
577,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","8",60000000,"","３ＬＤＫ","70",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","改装済",""
578,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","30分?60分",52000000,"","３ＬＤＫ","80",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第４四半期","改装済",""
579,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","8",40000000,"","１ＬＤＫ","45",,"","","","平成3年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","改装済",""
580,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","28",560000000,"1200000","","1500",370000,"ほぼ整形","13.6","","","","","その他","東","都道",16.0,"準工業地域",60,200,"2016年第３四半期","",""
581,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","19",50000000,"1300000","","125",400000,"ほぼ長方形","8.9","","","","","住宅","西","市道",3.6,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
582,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","15",51000000,"","３ＬＤＫ","65",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第３四半期","未改装",""
583,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","29",48000000,"","３ＬＤＫ","75",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第３四半期","未改装",""
584,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","18",29000000,"","","45",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2016年第３四半期","改装済",""
585,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","5",47000000,"","２ＬＤＫ","50",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
586,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","23",34000000,"","２ＬＤＫ","55",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第３四半期","改装済",""
587,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","24",45000000,"","３ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第３四半期","未改装",""
588,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","10",11000000,"","１Ｋ","15",,"","","","平成6年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2016年第３四半期","未改装",""
589,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","16",34000000,"","２ＬＤＫ","55",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第３四半期","未改装",""
590,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","24",35000000,"","２ＬＤＫ","55",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"第１種住居地域",50,200,"2016年第３四半期","改装済",""
591,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","6",13000000,"","１Ｋ","15",,"","","","昭和62年","ＳＲＣ","住宅","その他","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
592,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","10",8400000,"","１Ｋ","15",,"","","","昭和61年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2016年第３四半期","未改装",""
593,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","9",16000000,"","３ＬＤＫ","60",,"","","","昭和47年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
594,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","16",39000000,"","３ＬＤＫ","65",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2016年第３四半期","未改装",""
595,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","16",42000000,"","３ＬＤＫ","60",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2016年第３四半期","未改装",""
596,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","30分?60分",50000000,"","３ＬＤＫ","70",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第３四半期","改装済",""
597,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","2",39000000,"","１ＬＤＫ","45",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
598,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","21",38000000,"","３ＬＤＫ","60",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第３四半期","",""
599,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","8",40000000,"","１ＬＤＫ","50",,"","","","平成3年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
600,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","11",140000000,"1300000","","350",380000,"不整形","3.6","","","","","住宅","西","市道",5.3,"第１種低層住居専用地域",,,"2016年第２四半期","",""
601,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","13",120000000,"2400000","","165",720000,"長方形","8.4","","","","","その他","南","市道",5.4,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
602,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","11",38000000,"","","80",,"不整形","2.4","70","平成12年","木造","住宅","住宅","東","市道",5.0,"第１種低層住居専用地域",50,100,"2016年第２四半期","",""
603,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","15",43000000,"","２ＬＤＫ","55",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"",,,"2016年第２四半期","",""
604,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","4",9500000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第２四半期","",""
605,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","24",27000000,"","３ＬＤＫ","60",,"","","","昭和54年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","未改装",""
606,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","24",32000000,"","３ＬＤＫ","70",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","未改装",""
607,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","23",42000000,"","３ＬＤＫ","65",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","未改装",""
608,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","24",20000000,"","","60",,"","","","昭和54年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","未改装",""
609,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","18",8000000,"","オープンフロア","20",,"","","","昭和59年","ＲＣ","店舗","店舗","","",,"近隣商業地域",80,200,"2016年第２四半期","",""
610,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","9",26000000,"","３ＬＤＫ","65",,"","","","昭和47年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第２四半期","未改装",""
611,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","29",34000000,"","","65",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第２四半期","未改装",""
612,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","6",12000000,"","１Ｋ","15",,"","","","昭和62年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第２四半期","",""
613,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","10",30000000,"","３ＬＤＫ","60",,"","","","昭和47年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","未改装",""
614,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","23",50000000,"","３ＬＤＫ","85",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","改装済",""
615,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","11",35000000,"","２ＬＤＫ","50",,"","","","平成6年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第２四半期","未改装",""
616,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","24",46000000,"","３ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","未改装",""
617,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","16",28000000,"","２ＬＤＫ","50",,"","","","平成2年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第２四半期","未改装",""
618,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","23",36000000,"","","95",,"長方形","9.3","","","","","住宅","北","市道",8.5,"第１種住居地域",60,200,"2016年第１四半期","",""
619,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","11",380000000,"","","510",,"袋地等","","660","平成27年","軽量鉄骨造","共同住宅","住宅","東","市道",11.0,"第１種低層住居専用地域",50,100,"2016年第１四半期","",""
620,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","10",160000000,"2100000","","250",630000,"ほぼ長方形","13.9","","","","","住宅","東","市道",5.0,"第１種低層住居専用地域",50,100,"2016年第１四半期","",""
621,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","21",50000000,"","","105",,"袋地等","2.5","80","平成22年","木造","住宅","住宅","西","市道",3.5,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
622,"宅地(土地)","商業地","13204","東京都","三鷹市","下連雀","三鷹","1",4700000000,"5200000","","2000㎡以上",1600000,"不整形","13.2","","","","","住宅","北","市道",40.1,"商業地域",80,500,"2016年第１四半期","",""
623,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","29",160000000,"","","310",,"ほぼ長方形","12.0","660","平成21年","","共同住宅","住宅","南","市道",8.0,"準工業地域",60,200,"2016年第１四半期","",""
624,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","28",210000000,"","","370",,"ほぼ台形","19.0","910","平成23年","ＲＣ","共同住宅、事務所","住宅","北","市道",5.4,"準工業地域",60,200,"2016年第１四半期","",""
625,"宅地(土地)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","16",57000000,"1600000","","120",480000,"ほぼ長方形","14.5","","","","","その他","東","市道",5.4,"近隣商業地域",80,200,"2016年第１四半期","",""
626,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","下連雀","三鷹","24",40000000,"","","75",,"ほぼ長方形","8.9","90","昭和41年","木造","住宅、店舗","住宅","東","道路",3.1,"第１種住居地域",60,200,"2016年第１四半期","",""
627,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","25",35000000,"","３ＬＤＫ","60",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第１四半期","未改装",""
628,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","24",43000000,"","３ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第１四半期","未改装",""
629,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","29",50000000,"","４ＬＤＫ","85",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第１四半期","未改装",""
630,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","9",33000000,"","２ＬＤＫ","50",,"","","","昭和52年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","改装済",""
631,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","30分?60分",49000000,"","３ＬＤＫ","75",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第１四半期","改装済",""
632,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","24",40000000,"","３ＬＤＫ","65",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第１四半期","未改装",""
633,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","14",56000000,"","４ＬＤＫ","90",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第１四半期","未改装",""
634,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","22",44000000,"","２ＬＤＫ","60",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第１四半期","改装済",""
635,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","30分?60分",46000000,"","３ＬＤＫ","70",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第１四半期","未改装",""
636,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","29",41000000,"","","75",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第１四半期","未改装",""
637,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","3",79000000,"","３ＬＤＫ","65",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","未改装",""
638,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","25",8000000,"","１Ｋ","40",,"","","","昭和64年","ＲＣ","工場","事務所","","",,"準工業地域",60,200,"2016年第１四半期","改装済",""
639,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","19",39000000,"","４ＬＤＫ","85",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第１四半期","未改装",""
640,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","18",40000000,"","２ＬＤＫ","60",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第１四半期","未改装",""
641,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","22",41000000,"","３ＬＤＫ","85",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第１四半期","",""
642,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","4",7000000,"","１Ｋ","15",,"","","","","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","",""
643,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","15",39000000,"","２ＬＤＫ","55",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第１四半期","未改装",""
644,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","8",40000000,"","１ＬＤＫ","45",,"","","","平成3年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","改装済",""
645,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹","8",49000000,"","２ＬＤＫ","55",,"","","","平成3年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","改装済",""
646,"中古マンション等","","13204","東京都","三鷹市","下連雀","三鷹台","29",45000000,"","３ＬＤＫ","70",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第１四半期","未改装",""
647,"中古マンション等","","13204","東京都","三鷹市","新川","吉祥寺","30分?60分",5000000,"","１Ｒ","15",,"","","","昭和64年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第４四半期","未改装",""
648,"中古マンション等","","13204","東京都","三鷹市","新川","吉祥寺","30分?60分",11000000,"","１Ｒ","15",,"","","","","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第２四半期","未改装",""
649,"中古マンション等","","13204","東京都","三鷹市","新川","吉祥寺","30分?60分",6300000,"","１Ｒ","15",,"","","","","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第１四半期","未改装",""
650,"中古マンション等","","13204","東京都","三鷹市","新川","吉祥寺","30分?60分",30000000,"","","85",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2016年第２四半期","","調停・競売等"
651,"中古マンション等","","13204","東京都","三鷹市","新川","吉祥寺","30分?60分",33000000,"","３ＬＤＫ","55",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2016年第２四半期","",""
652,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","新川","仙川","24",55000000,"","","100",,"ほぼ台形","8.0","105","平成30年","木造","住宅","住宅","南西","都道",9.0,"第１種中高層住居専用地域",60,200,"2018年第４四半期","",""
653,"宅地(土地)","住宅地","13204","東京都","三鷹市","新川","仙川","19",43000000,"950000","","150",290000,"長方形","11.0","","","","","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
654,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","新川","仙川","26",36000000,"","","105",,"ほぼ正方形","10.0","85","平成5年","木造","住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
655,"宅地(土地)","住宅地","13204","東京都","三鷹市","新川","仙川","19",260000000,"790000","","1100",240000,"長方形","30.0","","","","","","南東","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
656,"宅地(土地)","住宅地","13204","東京都","三鷹市","新川","仙川","30分?60分",150000000,"680000","","730",210000,"ほぼ台形","31.4","","","","","","南","市道",4.5,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
657,"宅地(土地)","住宅地","13204","東京都","三鷹市","新川","仙川","30分?60分",230000000,"770000","","990",230000,"不整形","37.0","","","","","住宅","西","都道",16.0,"第１種中高層住居専用地域",60,200,"2018年第３四半期","",""
658,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","新川","仙川","23",57000000,"","","135",,"ほぼ長方形","9.9","105","平成30年","木造","住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
659,"宅地(土地)","住宅地","13204","東京都","三鷹市","新川","仙川","25",74000000,"910000","","270",280000,"ほぼ台形","26.8","","","","","","東","市道",16.0,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
660,"宅地(土地)","住宅地","13204","東京都","三鷹市","新川","仙川","28",34000000,"1100000","","100",340000,"ほぼ長方形","6.7","","","","","住宅","北","市道",4.0,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
