"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
197,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","20",48000000,"","","140",,"不整形","3.0","","平成30年","木造","住宅","住宅","北東","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
198,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","26",230000000,"680000","","1100",200000,"長方形","29.2","","","","","","南","市道",2.7,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
199,"中古マンション等","","13210","東京都","小金井市","貫井北町","武蔵小金井","24",32000000,"","３ＬＤＫ","65",,"","","","平成7年","","","住宅","","",,"第１種低層住居専用地域",40,80,"2018年第２四半期","未改装",""
200,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","23",50000000,"","","330",,"長方形","10.0","320","昭和63年","木造","共同住宅","住宅","西","市道",3.6,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
201,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","21",39000000,"","","50",,"ほぼ長方形","7.4","80","平成30年","木造","住宅","住宅","東","都道",16.0,"近隣商業地域",80,300,"2018年第１四半期","",""
202,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","20",60000000,"","","100",,"ほぼ長方形","8.9","95","平成29年","木造","住宅","住宅","南","市道",11.1,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
203,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","24",240000000,"","","1500",,"不整形","25.9","","","","","住宅","南","市道",3.3,"第１種低層住居専用地域",40,80,"2018年第１四半期","","調停・競売等"
204,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","19",39000000,"","","105",,"長方形","6.5","120","昭和55年","木造","住宅","住宅","北","市道",6.3,"第１種中高層住居専用地域",60,200,"2018年第１四半期","",""
205,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","19",48000000,"","","85",,"台形","6.3","85","平成29年","木造","住宅","住宅","西","私道",4.6,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
206,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","9",68000000,"","","115",,"ほぼ長方形","6.7","90","平成30年","木造","住宅","住宅","南","市道",4.0,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
207,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","18",95000000,"","","470",,"長方形","15.0","","","","","住宅","南","市道",3.7,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
208,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","9",50000000,"","","90",,"ほぼ長方形","5.2","75","平成29年","木造","住宅","住宅","北","市道",12.1,"第１種低層住居専用地域",50,80,"2017年第４四半期","",""
209,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","11",74000000,"","","125",,"長方形","9.9","95","平成29年","木造","住宅","住宅","東","市道",5.0,"第１種低層住居専用地域",50,80,"2017年第４四半期","",""
210,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","10",41000000,"1500000","","90",440000,"長方形","6.5","","","","","住宅","東","市道",4.0,"第１種低層住居専用地域",50,80,"2017年第４四半期","",""
211,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","14",89000000,"","","350",,"台形","17.4","170","平成6年","軽量鉄骨造","共同住宅","住宅","北東","市道",3.8,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
212,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","11",100000000,"","","240",,"ほぼ長方形","12.5","","","","","","北","市道",5.5,"第１種低層住居専用地域",50,80,"2017年第４四半期","",""
213,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","21",44000000,"","","90",,"ほぼ長方形","7.0","70","平成29年","木造","住宅","住宅","北","市道",5.7,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
214,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","19",40000000,"","","50",,"台形","5.1","50","平成29年","木造","住宅","住宅","南西","市道",5.0,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
215,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","16",140000000,"","","220",,"ほぼ台形","18.9","380","平成2年","ＲＣ","共同住宅、店舗、その他","","北東","市道",12.0,"第２種低層住居専用地域",60,200,"2017年第３四半期","",""
216,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","11",70000000,"","","120",,"長方形","8.9","95","平成29年","木造","住宅","住宅","東","市道",4.8,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
217,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","11",76000000,"","","120",,"長方形","9.7","95","平成29年","木造","住宅","住宅","東","市道",4.8,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
218,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","11",74000000,"","","125",,"長方形","9.9","95","平成29年","木造","住宅","住宅","東","市道",5.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
219,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","23",340000000,"790000","","1400",240000,"台形","","","","","","","北","市道",6.3,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
220,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","18",53000000,"","","105",,"袋地等","2.7","95","平成29年","木造","住宅","住宅","南","市道",11.1,"第１種低層住居専用地域",50,100,"2017年第３四半期","",""
221,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","20",52000000,"","","105",,"袋地等","2.7","95","平成29年","木造","住宅","住宅","南","市道",11.1,"第１種低層住居専用地域",50,100,"2017年第３四半期","",""
222,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","13",31000000,"1800000","","55",550000,"ほぼ長方形","7.0","","","","","住宅","西","都道",20.0,"第１種住居地域",60,200,"2017年第３四半期","",""
223,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","14",30000000,"","","70",,"袋地等","2.5","75","平成12年","木造","住宅","住宅","西","都道",22.5,"第１種住居地域",60,200,"2017年第２四半期","",""
224,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","15",73000000,"","","125",,"ほぼ長方形","8.0","150","平成28年","木造","共同住宅","住宅","東","市道",4.0,"第１種住居地域",60,200,"2017年第２四半期","",""
225,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","21",63000000,"1400000","","150",420000,"長方形","15.9","","","","","住宅","南","市道",12.0,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
226,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","10",74000000,"","","125",,"長方形","9.9","95","平成29年","木造","住宅","住宅","南東","道路",5.0,"第１種低層住居専用地域",50,80,"2017年第２四半期","",""
227,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","23",43000000,"","","120",,"長方形","7.5","90","平成22年","木造","住宅","住宅","北","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
228,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","23",41000000,"","","105",,"ほぼ長方形","6.0","95","平成28年","木造","住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",50,100,"2017年第１四半期","",""
229,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","16",45000000,"","","105",,"ほぼ長方形","7.0","80","平成29年","木造","住宅","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","","私道を含む取引"
230,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","19",52000000,"","","200",,"長方形","14.3","","","","","住宅","東","私道",5.0,"第１種低層住居専用地域",50,100,"2017年第１四半期","","私道を含む取引"
231,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","19",51000000,"830000","","200",250000,"台形","13.2","","","","","住宅","西","私道",4.6,"第１種低層住居専用地域",50,100,"2017年第１四半期","","私道を含む取引"
232,"中古マンション等","","13210","東京都","小金井市","貫井北町","武蔵小金井","23",34000000,"","３ＬＤＫ","70",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第１四半期","未改装",""
233,"宅地(土地)","商業地","13210","東京都","小金井市","貫井北町","武蔵小金井","23",15000000,"1100000","","45",320000,"ほぼ長方形","8.0","","","","","その他","東","都道",20.0,"近隣商業地域",80,300,"2016年第４四半期","","私道を含む取引"
234,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","14",32000000,"","","95",,"ほぼ長方形","13.5","95","昭和53年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
235,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","21",49000000,"","","100",,"ほぼ正方形","9.0","90","平成28年","木造","住宅","住宅","西","私道",4.0,"第１種中高層住居専用地域",60,200,"2016年第４四半期","",""
236,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","13",45000000,"","","95",,"袋地等","","75","平成28年","木造","住宅","住宅","東","私道",4.0,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
237,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","22",40000000,"","","110",,"ほぼ整形","6.0","80","平成28年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
238,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","14",42000000,"","","55",,"長方形","6.0","80","平成28年","木造","住宅","住宅","南東","市道",4.0,"第１種住居地域",60,200,"2016年第３四半期","",""
239,"中古マンション等","","13210","東京都","小金井市","貫井北町","武蔵小金井","23",33000000,"","３ＬＤＫ","75",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第３四半期","未改装",""
240,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","13",46000000,"","","100",,"ほぼ長方形","7.0","75","平成28年","木造","住宅","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
241,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","21",48000000,"","","135",,"不整形","2.5","100","平成28年","木造","住宅","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
242,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","15",46000000,"","","95",,"ほぼ長方形","9.0","75","平成28年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
243,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","18",43000000,"1500000","","90",460000,"長方形","6.3","","","","","住宅","南","市道",5.4,"第１種低層住居専用地域",50,100,"2016年第２四半期","",""
244,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","24",37000000,"","","45",,"長方形","4.5","80","平成28年","木造","住宅","住宅","南","私道",4.0,"近隣商業地域",80,300,"2016年第２四半期","",""
245,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","13",44000000,"","","65",,"ほぼ正方形","6.5","75","平成28年","木造","住宅","住宅","南東","市道",4.0,"第１種住居地域",60,200,"2016年第２四半期","",""
246,"中古マンション等","","13210","東京都","小金井市","貫井北町","武蔵小金井","20",26000000,"","３ＬＤＫ","70",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第２四半期","未改装",""
247,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","21",46000000,"","","120",,"ほぼ長方形","13.0","95","平成27年","木造","住宅","住宅","北","市道",4.5,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
248,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","12",44000000,"","","80",,"ほぼ長方形","7.0","80","平成28年","木造","住宅","住宅","北","私道",4.0,"第１種住居地域",60,200,"2016年第１四半期","",""
249,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","18",81000000,"920000","","290",280000,"長方形","12.0","","","","","住宅","南","市道",5.5,"第１種低層住居専用地域",50,100,"2016年第１四半期","",""
250,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","20",43000000,"1200000","","120",350000,"長方形","8.0","","","","","","東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
251,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井北町","武蔵小金井","20",56000000,"","","120",,"ほぼ長方形","8.4","95","平成28年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
252,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","21",9500000,"380000","","80",120000,"長方形","6.0","","","","","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","","私道を含む取引"
253,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","21",28000000,"","","65",,"長方形","","55","平成30年","木造","住宅","住宅","北","私道",4.5,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
254,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","19",42000000,"","","100",,"長方形","7.4","85","平成29年","木造","住宅","住宅","南","私道",5.0,"第１種中高層住居専用地域",60,200,"2018年第１四半期","",""
255,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","21",48000000,"","","130",,"ほぼ長方形","8.1","105","平成29年","木造","住宅","住宅","南","市道",4.0,"第１種低層住居専用地域",50,80,"2017年第４四半期","",""
256,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","18",36000000,"940000","","125",280000,"ほぼ長方形","7.0","","","","","住宅","南","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
257,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","18",38000000,"","","70",,"ほぼ長方形","5.3","80","平成30年","木造","住宅","","南","市道",5.5,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
258,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","14",28000000,"","","85",,"ほぼ長方形","7.5","80","平成7年","木造","住宅","住宅","北","私道",4.0,"第２種中高層住居専用地域",60,200,"2017年第３四半期","",""
259,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","16",35000000,"","","55",,"ほぼ長方形","4.5","70","平成29年","木造","住宅","","北","私道",4.0,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
260,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","16",40000000,"","","100",,"袋地等","2.6","90","平成28年","木造","住宅","住宅","東","私道",3.6,"第１種住居地域",60,200,"2016年第２四半期","",""
261,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","国分寺","18",10000000,"450000","","75",140000,"長方形","7.3","","","","","住宅","接面道路無","",,"第１種中高層住居専用地域",60,200,"2016年第２四半期","",""
262,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","25",35000000,"","","100",,"長方形","13.4","80","平成7年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
263,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","20",28000000,"","","155",,"不整形","11.5","","","","","その他","北","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","","私道を含む取引"
264,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","19",47000000,"","","145",,"ほぼ長方形","13.4","95","平成30年","木造","住宅","住宅","西","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
265,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","26",18000000,"","","105",,"ほぼ長方形","15.0","95","昭和61年","木造","住宅","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
266,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","14",33000000,"","３ＬＤＫ","55",,"","","","平成18年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第４四半期","未改装",""
267,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","15",24000000,"","２ＬＤＫ","55",,"","","","昭和61年","ＲＣ","","その他","","",,"第１種住居地域",60,200,"2018年第４四半期","改装済",""
268,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","21",24000000,"","３ＬＤＫ","60",,"","","","平成12年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2018年第４四半期","改装済",""
269,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","24",29000000,"","","55",,"ほぼ台形","8.3","80","平成16年","木造","住宅","住宅","南","都道",33.0,"第１種住居地域",60,200,"2018年第３四半期","",""
270,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","19",45000000,"","","95",,"長方形","8.8","75","平成30年","木造","住宅","住宅","東","市道",5.4,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
271,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","24",34000000,"","","115",,"長方形","7.0","90","平成13年","木造","住宅","住宅","南西","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
272,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","16",53000000,"","","240",,"ほぼ整形","","105","平成24年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
273,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","20",43000000,"","","95",,"長方形","10.8","75","平成30年","木造","住宅","住宅","南","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
274,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","23",34000000,"","","80",,"長方形","5.0","65","平成30年","木造","住宅","住宅","南","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
275,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","21",52000000,"","","145",,"ほぼ正方形","12.0","130","平成6年","木造","住宅","住宅","西","私道",5.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
276,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","25",34000000,"","","80",,"長方形","5.9","65","平成30年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
277,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","19",39000000,"980000","","130",300000,"ほぼ長方形","8.2","","","","","住宅","南","市道",2.9,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
278,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","16",86000000,"1100000","","260",330000,"ほぼ長方形","13.1","","","","","住宅","東","市道",6.5,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
279,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","19",38000000,"","","65",,"ほぼ台形","11.5","95","平成29年","木造","住宅","住宅","西","都道",20.0,"第１種住居地域",60,200,"2018年第２四半期","",""
280,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","23",33000000,"1100000","","100",330000,"ほぼ長方形","9.7","","","","","住宅","東","市道",4.5,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
281,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","20",27000000,"","２ＬＤＫ","65",,"","","","平成18年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2018年第２四半期","未改装",""
282,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","20",34000000,"","３ＬＤＫ","65",,"","","","平成18年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2018年第２四半期","未改装",""
283,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","20",30000000,"","３ＬＤＫ","70",,"","","","平成13年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2018年第２四半期","未改装",""
284,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","18",23000000,"","３ＬＤＫ","75",,"","","","平成7年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2018年第２四半期","未改装",""
285,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","25",38000000,"","","120",,"袋地等","3.2","90","平成29年","木造","住宅","住宅","南","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
286,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","25",34000000,"","","75",,"長方形","6.0","85","平成29年","木造","住宅","住宅","西","市道",4.0,"準住居地域",60,300,"2018年第１四半期","",""
287,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","13",48000000,"","","100",,"ほぼ正方形","9.0","80","平成30年","木造","住宅","住宅","北","市道",5.5,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
288,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","21",33000000,"","３ＬＤＫ","60",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2018年第１四半期","改装済",""
289,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","23",31000000,"920000","","110",280000,"長方形","8.0","","","","","住宅","北東","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
290,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","30分?60分",15000000,"","","55",,"長方形","4.2","75","昭和61年","木造","住宅、店舗","","北","私道",5.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","","私道を含む取引"
291,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","25",46000000,"","","130",,"ほぼ長方形","8.9","100","平成29年","木造","住宅","住宅","南","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
292,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","25",44000000,"","","130",,"ほぼ長方形","8.9","100","平成29年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
293,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","25",46000000,"","","130",,"長方形","7.0","100","平成29年","木造","住宅","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
294,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","25",22000000,"770000","","90",230000,"ほぼ長方形","7.1","","","","","住宅","南","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
295,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","23",28000000,"800000","","115",240000,"袋地等","2.0","","","","","","南東","市道",3.4,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
296,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","14",34000000,"","３ＬＤＫ","60",,"","","","平成25年","ＲＣ","","住宅","","",,"",,,"2017年第４四半期","未改装",""
297,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","14",33000000,"","３ＬＤＫ","65",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","未改装",""
298,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","16",51000000,"770000","","220",230000,"ほぼ長方形","16.0","","","","","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","","私道を含む取引"
299,"宅地(土地と建物)","商業地","13210","東京都","小金井市","貫井南町","武蔵小金井","15",110000000,"","","220",,"ほぼ台形","17.1","290","平成16年","軽量鉄骨造","住宅、店舗","その他","西","都道",20.0,"第１種住居地域",60,200,"2017年第３四半期","",""
300,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","18",27000000,"","３ＬＤＫ","60",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",40,80,"2017年第３四半期","未改装",""
301,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","21",26000000,"","３ＬＤＫ","65",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第３四半期","未改装",""
302,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","26",29000000,"1400000","","70",410000,"ほぼ長方形","5.2","","","","","住宅","南","市道",5.4,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
303,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","14",34000000,"","３ＬＤＫ","55",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第２四半期","改装済",""
304,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","19",40000000,"","３ＬＤＫ","85",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"第１種住居地域",80,200,"2017年第２四半期","改装済",""
305,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","13",85000000,"","","320",,"長方形","","185","平成7年","木造","住宅","住宅","東","道路",4.5,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
306,"宅地(土地と建物)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","19",47000000,"","","110",,"不整形","2.6","90","平成28年","木造","住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
307,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","24",120000000,"660000","","620",200000,"不整形","10.9","","","","","住宅","西","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","","私道を含む取引"
308,"宅地(土地)","住宅地","13210","東京都","小金井市","貫井南町","武蔵小金井","25",40000000,"860000","","155",260000,"長方形","","","","","","","西","市道",4.0,"第１種住居地域",60,200,"2017年第１四半期","",""
309,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","14",34000000,"","３ＬＤＫ","65",,"","","","平成18年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2017年第１四半期","未改装",""
310,"中古マンション等","","13210","東京都","小金井市","貫井南町","武蔵小金井","20",29000000,"","３ＬＤＫ","70",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第１四半期","未改装",""
